Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Nichtlineares parabolisches System,1,0,0,0,1,0,0,0,0,0,0
"Befreiungskriege 1813-1815, Motiv",1,0,0,1,0,0,0,0,0,0,0
CUDA Informatik,1,0,0,0,1,0,0,0,0,0,0
Logikkalkül,1,0,0,0,1,0,0,0,0,0,0
Deduktion,1,0,0,0,1,0,0,0,0,0,0
Normalform,1,0,0,0,1,0,0,0,0,0,0
Innenarchitektur Motiv,1,0,0,1,0,0,0,0,0,0,0
Gemeindevermögen,1,0,0,1,0,0,0,0,0,0,0
Vermögensaufstellung,1,0,0,1,0,0,0,0,0,0,0
Gemeinschaftsschule,1,0,0,1,0,0,0,0,0,0,0
Rolle Technik,1,0,0,1,0,0,0,0,0,0,0
Behörden und Organisationen mit Sicherheitsaufgaben,1,0,0,1,0,0,0,0,0,0,0
Kindheit Jesu,1,0,0,1,0,0,0,0,0,0,0
Tabakindustrie,1,0,0,0,1,0,0,0,0,0,0
Ölpalme Gattung,1,0,0,0,1,0,0,0,0,0,0
Orientalisierende Literatur,1,0,0,0,1,0,0,0,0,0,0
Warrau-Sprache,1,0,0,0,1,0,0,0,0,0,0
Warrau,1,0,0,0,1,0,0,0,0,0,0
Ess- und Trinksitte Motiv,1,0,0,0,1,0,0,0,0,0,0
Deno,1,0,0,0,1,0,0,0,0,0,0
Funktionalismus Kunst,1,0,0,0,1,0,0,0,0,0,0
Reaktionswärme,1,0,0,0,1,0,0,0,0,0,0
Einschienenbahn,1,0,0,0,1,0,0,0,0,0,0
Whisky,1,0,0,0,1,0,0,0,0,0,0
Lebenserhaltungssystem,1,0,0,0,1,0,0,0,0,0,0
Orthogonale Parallelprojektion,1,0,0,0,1,0,0,0,0,0,0
Gummidichtung,1,0,0,0,1,0,0,0,0,0,0
Primzahlzerlegung,1,0,0,0,1,0,0,0,0,0,0
Bell-Theorem,1,0,0,0,1,0,0,0,0,0,0
Pharmazeutische Biologie,1,0,0,0,1,0,0,0,0,0,0
Makrostruktur,1,0,0,0,1,0,0,0,0,0,0
Gefangenschaft,1,0,0,1,0,0,0,0,0,0,0
Langstreckenlauf,1,0,0,1,0,0,0,0,0,0,0
Holodomor,1,0,0,1,0,0,0,0,0,0,0
Korrespondent,1,0,0,1,0,0,0,0,0,0,0
Pressezentrum,1,0,0,1,0,0,0,0,0,0,0
Tyrann,1,0,0,1,0,0,0,0,0,0,0
Cancel Culture,1,0,0,1,0,0,0,0,0,0,0
Nichtkonservative Kraft,1,0,0,0,1,0,0,0,0,0,0
Schwermetallresistenz,1,0,0,0,1,0,0,0,0,0,0
Vogelname,1,0,0,1,0,0,0,0,0,0,0
Immobilienfonds,1,0,0,1,0,0,0,0,0,0,0
Inventor 2019,1,0,0,1,0,0,0,0,0,0,0
Radaufhängung,1,0,0,1,0,0,0,0,0,0,0
Schraubenverbindung,1,0,0,1,0,0,0,0,0,0,0
Bornologischer Raum,1,0,0,0,1,0,0,0,0,0,0
Sierpiński-Teppich,1,0,0,0,1,0,0,0,0,0,0
Porenwasserdruck,1,0,0,1,0,0,0,0,0,0,0
Bootstrap 4,1,0,0,0,1,0,0,0,0,0,0
Markov-System,1,0,0,0,1,0,0,0,0,0,0
Carnot-Gruppe,1,0,0,0,1,0,0,0,0,0,0
Relief Geografie,1,0,0,0,1,0,0,0,0,0,0
Galliumoxide,1,0,0,0,1,0,0,0,0,0,0
Membranelektrode,1,0,0,0,1,0,0,0,0,0,0
Angeklagter,1,0,0,0,1,0,0,0,0,0,0
Vorteil,1,0,0,0,1,0,0,0,0,0,0
Personenkraftwagen Motiv,1,0,0,0,1,0,0,0,0,0,0
Markov-Zufallsfeld,1,0,0,0,1,0,0,0,0,0,0
Zerschneidung,1,0,0,1,0,0,0,0,0,0,0
Landgericht,1,0,0,1,0,0,0,0,0,0,0
Pen Datentechnik,1,0,0,0,1,0,0,0,0,0,0
Elektronisches Papier,1,0,0,0,1,0,0,0,0,0,0
Stadtkind,1,0,0,1,0,0,0,0,0,0,0
Lineare Integralgleichung,1,0,0,0,1,0,0,0,0,0,0
Holomorphe Approximation,1,0,0,0,1,0,0,0,0,0,0
Fuzzy-Clusteranalyse,1,0,0,0,1,0,0,0,0,0,0
Portfolio-Investition,1,0,0,0,1,0,0,0,0,0,0
Elliptisch-hyperbolische Differentialgleichung,1,0,0,0,1,0,0,0,0,0,0
Verzweigungspunkt,1,0,0,0,1,0,0,0,0,0,0
Geometrische Programmierung,1,0,0,0,1,0,0,0,0,0,0
Linienbus,1,0,0,1,0,0,0,0,0,0,0
Relation Recht,1,0,0,1,0,0,0,0,0,0,0
Klimafaktor,1,0,0,1,0,0,0,0,0,0,0
Einmachen,1,0,0,1,0,0,0,0,0,0,0
Einlegen,1,0,0,1,0,0,0,0,0,0,0
Deutscher Student,1,0,0,1,0,0,0,0,0,0,0
Keimbahn,1,0,0,1,0,0,0,0,0,0,0
Gebirgsdruck,1,0,0,1,0,0,0,0,0,0,0
Bindiger Boden,1,0,0,1,0,0,0,0,0,0,0
Smart contract,1,0,0,1,0,0,0,0,0,0,0
Ruhrkampf,1,0,0,1,0,0,0,0,0,0,0
Mosaik,1,0,0,1,0,0,0,0,0,0,0
Stärkeindustrie,1,0,0,0,1,0,0,0,0,0,0
Stärkeproduktion,1,0,0,0,1,0,0,0,0,0,0
Schichtung Hydrologie,1,0,0,0,1,0,0,0,0,0,0
Abstrakter Datentyp,1,0,0,0,1,0,0,0,0,0,0
Erdöl- und Erdgastechnik,1,0,0,0,1,0,0,0,0,0,0
Programmänderung,1,0,0,1,0,0,0,0,0,0,0
Erlang Programmiersprache,1,0,0,0,1,0,0,0,0,0,0
Orthogonale Zerlegung,1,0,0,0,1,0,0,0,0,0,0
Solarleuchte,1,0,0,0,1,0,0,0,0,0,0
Gelcasting,1,0,0,0,1,0,0,0,0,0,0
Rohstoffwelthandel,1,0,0,0,1,0,0,0,0,0,0
Prozess Physik,1,0,0,0,1,0,0,0,0,0,0
Pi-Kalkül,1,0,0,0,1,0,0,0,0,0,0
Bildaufbereitung,1,0,0,0,1,0,0,0,0,0,0
Sternkorona,1,0,0,0,1,0,0,0,0,0,0
Granulieren,1,0,0,0,1,0,0,0,0,0,0
Ertragsschwankung,1,0,0,0,1,0,0,0,0,0,0
Bedeutungserlernung,1,0,0,0,1,0,0,0,0,0,0
Fotografin,1,0,0,0,1,0,0,0,0,0,0
Adelshaus,1,0,0,0,1,0,0,0,0,0,0
Bürgerbau,1,0,0,0,1,0,0,0,0,0,0
Betonzusatz,1,0,0,0,1,0,0,0,0,0,0
Göttin,1,0,0,0,1,0,0,0,0,0,0
Legierter Stahl,1,0,0,0,1,0,0,0,0,0,0
Diamantenindustrie,1,0,0,0,1,0,0,0,0,0,0
Metalogik,1,0,0,0,1,0,0,0,0,0,0
Vakuumröhre,1,0,0,0,1,0,0,0,0,0,0
Intuitionismus,1,0,0,0,1,0,0,0,0,0,0
Söldnerheer,1,0,0,1,0,0,0,0,0,0,0
Hautpflegemittel,1,0,0,0,1,0,0,0,0,0,0
Minimallösung,1,0,0,0,1,0,0,0,0,0,0
Fällungspolymerisation,1,0,0,0,1,0,0,0,0,0,0
Menäum,1,0,0,1,0,0,0,0,0,0,0
PRINCE2,1,0,0,1,0,0,0,0,0,0,0
DApp Software,1,0,0,1,0,0,0,0,0,0,0
Religionsstifter,1,0,0,1,0,0,0,0,0,0,0
Kontrollierte Reaktion,1,0,0,0,1,0,0,0,0,0,0
Multilineare Algebra,1,0,0,0,1,0,0,0,0,0,0
Stationäre Strömung,1,0,0,0,1,0,0,0,0,0,0
Strangeness,1,0,0,0,1,0,0,0,0,0,0
Grünlandkräuter,1,0,0,1,0,0,0,0,0,0,0
Rasen,1,0,0,1,0,0,0,0,0,0,0
Positives Denken,1,0,0,1,0,0,0,0,0,0,0
Fernwärmenetz,1,0,0,1,0,0,0,0,0,0,0
Geistliche Musik,1,0,0,1,0,0,0,0,0,0,0
Microgrid Energietechnik,1,0,0,0,1,0,0,0,0,0,0
Russische Revolution 1905,1,0,0,1,0,0,0,0,0,0,0
Historische Ökologie,1,0,0,1,0,0,0,0,0,0,0
Pressepolitik,1,0,0,1,0,0,0,0,0,0,0
ALLBUS,1,0,0,1,0,0,0,0,0,0,0
Sprachgefühl,1,0,0,1,0,0,0,0,0,0,0
Lesbarkeit,1,0,0,1,0,0,0,0,0,0,0
Programmverstehen,1,0,0,1,0,0,0,0,0,0,0
Zahlenmystik,1,0,0,1,0,0,0,0,0,0,0
Gematrie,1,0,0,1,0,0,0,0,0,0,0
Zahlensymbolik,1,0,0,1,0,0,0,0,0,0,0
Westfeldzug 1940,1,0,0,1,0,0,0,0,0,0,0
Maschinenüberwachung,1,0,0,0,1,0,0,0,0,0,0
Taktfrequenz,1,0,0,0,1,0,0,0,0,0,0
Wiener-Itô-Integral,1,0,0,0,1,0,0,0,0,0,0
Äquivariante Einbettung,1,0,0,0,1,0,0,0,0,0,0
Subjekt-Objekt-Problem,1,0,0,1,0,0,0,0,0,0,0
Faktizität,1,0,0,1,0,0,0,0,0,0,0
LATEX 2E,1,0,0,1,0,0,0,0,0,0,0
Bosnier,1,0,0,1,0,0,0,0,0,0,0
Jugendfreiwilligendienst,1,0,0,0,1,0,0,0,0,0,0
Function as a Service,1,0,0,0,1,0,0,0,0,0,0
Google Cloud Platform,1,0,0,0,1,0,0,0,0,0,0
SwiftUI,1,0,0,0,1,0,0,0,0,0,0
Ego-Shooter,1,0,0,0,1,0,0,0,0,0,0
Unfreier,1,0,0,0,1,0,0,0,0,0,0
Pandektistik,1,0,0,0,1,0,0,0,0,0,0
Glossatoren,1,0,0,0,1,0,0,0,0,0,0
Pharmazeutische Analyse,1,0,0,0,1,0,0,0,0,0,0
Wiederinbetriebnahme,1,0,0,0,1,0,0,0,0,0,0
Instationärer Zustand,1,0,0,0,1,0,0,0,0,0,0
Programmdokumentation,1,0,0,0,1,0,0,0,0,0,0
Kreuzweg,1,0,0,1,0,0,0,0,0,0,0
Kreuz Christi,1,0,0,1,0,0,0,0,0,0,0
Ostslawische Sprachen,1,0,0,1,0,0,0,0,0,0,0
Röhrenfläche,1,0,0,0,1,0,0,0,0,0,0
Cartan-Hyperfläche,1,0,0,0,1,0,0,0,0,0,0
Kreuzfahrtschiff,1,0,0,0,1,0,0,0,0,0,0
Palmenhaus,1,0,0,0,1,0,0,0,0,0,0
Thermalluftbild,1,0,0,0,1,0,0,0,0,0,0
Getreideprodukt,1,0,0,0,1,0,0,0,0,0,0
Spätwerk,1,0,0,0,1,0,0,0,0,0,0
Hardwarebeschleunigung,1,0,0,0,1,0,0,0,0,0,0
Literarkritik,1,0,0,0,1,0,0,0,0,0,0
Rückstreuung,1,0,0,0,1,0,0,0,0,0,0
Genetische Information,1,0,0,0,1,0,0,0,0,0,0
Gauß-Zufallsfeld,1,0,0,0,1,0,0,0,0,0,0
Indonesischer Unabhängigkeitskrieg,1,0,0,1,0,0,0,0,0,0,0
Hepatorenales Syndrom,1,0,0,0,1,0,0,0,0,0,0
Krankengeschichte,1,0,0,1,0,0,0,0,0,0,0
Animateur,1,0,0,1,0,0,0,0,0,0,0
Khorchin,1,0,0,0,1,0,0,0,0,0,0
Schnittblumenanbau,1,0,0,0,1,0,0,0,0,0,0
Nitrifikation,1,0,0,0,1,0,0,0,0,0,0
Flussbett,1,0,0,1,0,0,0,0,0,0,0
Analytische Religionsphilosophie,1,0,0,1,0,0,0,0,0,0,0
Revolutionär,1,0,0,1,0,0,0,0,0,0,0
Staatssoziologie,1,0,0,1,0,0,0,0,0,0,0
Innenwand,1,0,0,1,0,0,0,0,0,0,0
Entscheidungsorientierte Kostenrechnung,1,0,0,0,1,0,0,0,0,0,0
Freizeitberuf,1,0,0,1,0,0,0,0,0,0,0
Mazedonier,1,0,0,1,0,0,0,0,0,0,0
Zerstreutheit,1,0,0,1,0,0,0,0,0,0,0
Reliquienkult,1,0,0,1,0,0,0,0,0,0,0
Griffelglosse,1,0,0,0,1,0,0,0,0,0,0
Kabelbrücke,1,0,0,0,1,0,0,0,0,0,0
Tierdichtung,1,0,0,0,1,0,0,0,0,0,0
Hügelgräberfeld,1,0,0,0,1,0,0,0,0,0,0
Auslandsreise,1,0,0,0,1,0,0,0,0,0,0
Kaliumdüngung,1,0,0,0,1,0,0,0,0,0,0
Eclipse 4.8,1,0,0,1,0,0,0,0,0,0,0
Selbsttest,1,0,0,1,0,0,0,0,0,0,0
Auskunftsdienst,1,0,0,1,0,0,0,0,0,0,0
Primat,1,0,0,1,0,0,0,0,0,0,0
Auszubildender,1,0,0,1,0,0,0,0,0,0,0
Entlassungsplanung,1,0,0,1,0,0,0,0,0,0,0
Hals-Nasen-Ohren-Krankheit,1,0,0,0,1,0,0,0,0,0,0
Neuropathologie,1,0,0,0,1,0,0,0,0,0,0
Freies Radikal,1,0,0,0,1,0,0,0,0,0,0
Ascites,1,0,0,0,1,0,0,0,0,0,0
Elektrooptischer Effekt,1,0,0,0,1,0,0,0,0,0,0
Lineares Ordnungsproblem,1,0,0,0,1,0,0,0,0,0,0
s-Zahlen,1,0,0,0,1,0,0,0,0,0,0
Bounded Model Checking,1,0,0,0,1,0,0,0,0,0,0
Boolesche Formel,1,0,0,0,1,0,0,0,0,0,0
Endlicher Zustandsraum,1,0,0,0,1,0,0,0,0,0,0
Begleitung Musik,1,0,0,0,1,0,0,0,0,0,0
Sportwirtschaft,1,0,0,0,1,0,0,0,0,0,0
Freund-Feind-Theorie,1,0,0,0,1,0,0,0,0,0,0
Experimentelle Spieltheorie,1,0,0,0,1,0,0,0,0,0,0
Schwimmendes Bauwerk,1,0,0,0,1,0,0,0,0,0,0
Luftdichtheit,1,0,0,0,1,0,0,0,0,0,0
Frauentheater,1,0,0,0,1,0,0,0,0,0,0
Todesursache,1,0,0,0,1,0,0,0,0,0,0
Schneeflocke,1,0,0,0,1,0,0,0,0,0,0
Schurke,1,0,0,0,1,0,0,0,0,0,0
Passionsdarstellung,1,0,0,1,0,0,0,0,0,0,0
Visual C sharp.NET,1,0,0,1,0,0,0,0,0,0,0
Moskauer Schauprozesse,1,0,0,1,0,0,0,0,0,0,0
Steinkohle,1,0,0,1,0,0,0,0,0,0,0
Therapieresistenz,1,0,0,0,1,0,0,0,0,0,0
Clozapin,1,0,0,0,1,0,0,0,0,0,0
Bestäubungsökologie,1,0,0,0,1,0,0,0,0,0,0
Lie-Transformationsgruppe,1,0,0,0,1,0,0,0,0,0,0
Lipschitz-Topologie,1,0,0,0,1,0,0,0,0,0,0
Steuerzahlung,1,0,0,0,1,0,0,0,0,0,0
Quantitätstheorie,1,0,0,0,1,0,0,0,0,0,0
Auswanderin,1,0,0,0,1,0,0,0,0,0,0
Ökofonds,1,0,0,0,1,0,0,0,0,0,0
Verkehrsberuhigung,1,0,0,0,1,0,0,0,0,0,0
Synthetische Geometrie,1,0,0,0,1,0,0,0,0,0,0
Faltungsoperator,1,0,0,0,1,0,0,0,0,0,0
Eusebianische Kanontafeln,1,0,0,0,1,0,0,0,0,0,0
Naturschützerin,1,0,0,1,0,0,0,0,0,0,0
Funkverkehr,1,0,0,1,0,0,0,0,0,0,0
JavaScript 2017,1,0,0,1,0,0,0,0,0,0,0
Politisches Programm,1,0,0,1,0,0,0,0,0,0,0
Selbstreflexion Motiv,1,0,0,1,0,0,0,0,0,0,0
Staatswissenschaft,1,0,0,1,0,0,0,0,0,0,0
Ernteertrag,1,0,0,0,1,0,0,0,0,0,0
Narrow-Gap-Halbleiter,1,0,0,0,1,0,0,0,0,0,0
Schwert,1,0,0,0,1,0,0,0,0,0,0
Zirkulator,1,0,0,0,1,0,0,0,0,0,0
Dauerstrichradar,1,0,0,0,1,0,0,0,0,0,0
Geograf,1,0,0,1,0,0,0,0,0,0,0
Theologia crucis,1,0,0,1,0,0,0,0,0,0,0
Kruzifix,1,0,0,1,0,0,0,0,0,0,0
Kreuzreliquiar,1,0,0,1,0,0,0,0,0,0,0
Leistungsgleichrichter,1,0,0,1,0,0,0,0,0,0,0
Petition,1,0,0,1,0,0,0,0,0,0,0
LIN-Bus,1,0,0,1,0,0,0,0,0,0,0
Kunstbetrachtung,1,0,0,1,0,0,0,0,0,0,0
Grime,1,0,0,1,0,0,0,0,0,0,0
Fröbel-Material,1,0,0,1,0,0,0,0,0,0,0
Thronfolger,1,0,0,1,0,0,0,0,0,0,0
Frequenzmodulation,1,0,0,0,1,0,0,0,0,0,0
Arbeitsablaufplanung,1,0,0,1,0,0,0,0,0,0,0
Sophistik,1,0,0,1,0,0,0,0,0,0,0
Drittes Reich Motiv,1,0,0,1,0,0,0,0,0,0,0
Rechtsinstitut,1,0,0,1,0,0,0,0,0,0,0
Mitarbeiterbesprechung,1,0,0,1,0,0,0,0,0,0,0
Glaubenssinn,1,0,0,1,0,0,0,0,0,0,0
Gottesbewusstsein,1,0,0,1,0,0,0,0,0,0,0
Seelisches Gleichgewicht,1,0,0,1,0,0,0,0,0,0,0
Funktionstest,1,0,0,0,1,0,0,0,0,0,0
Bipolartransistor,1,0,0,0,1,0,0,0,0,0,0
Kanontafeln,1,0,0,0,1,0,0,0,0,0,0
Bodenwert,1,0,0,0,1,0,0,0,0,0,0
Salicylsäure,1,0,0,0,1,0,0,0,0,0,0
Magnetische Abschirmung,1,0,0,0,1,0,0,0,0,0,0
Servlet,1,0,0,0,1,0,0,0,0,0,0
Intelligente Antenne,1,0,0,0,1,0,0,0,0,0,0
Ionisiertes Gas,1,0,0,0,1,0,0,0,0,0,0
Nanorobotik,1,0,0,0,1,0,0,0,0,0,0
Ausrüstung,1,0,0,0,1,0,0,0,0,0,0
Quadraturmodulation,1,0,0,0,1,0,0,0,0,0,0
MMIC,1,0,0,0,1,0,0,0,0,0,0
Elektrotherapie,1,0,0,0,1,0,0,0,0,0,0
Nichteisenmetallurgie,1,0,0,0,1,0,0,0,0,0,0
Suprafluidität,1,0,0,0,1,0,0,0,0,0,0
Heißsiegeln,1,0,0,1,0,0,0,0,0,0,0
Molekülmasse,1,0,0,1,0,0,0,0,0,0,0
Campo cerrado,1,0,0,1,0,0,0,0,0,0,0
Anarchie,1,0,0,1,0,0,0,0,0,0,0
Feinoptik,1,0,0,1,0,0,0,0,0,0,0
Eddy-Koeffizient,1,0,0,0,1,0,0,0,0,0,0
Arsenide,1,0,0,0,1,0,0,0,0,0,0
Spezielle lineare Gruppe,1,0,0,0,1,0,0,0,0,0,0
Sozionik,1,0,0,0,1,0,0,0,0,0,0
Mensch-Tier-Beziehung,1,0,0,1,0,0,0,0,0,0,0
Eingruppierung,1,0,0,1,0,0,0,0,0,0,0
Führerprinzip,1,0,0,1,0,0,0,0,0,0,0
Bluse,1,0,0,1,0,0,0,0,0,0,0
Schnittmuster,1,0,0,1,0,0,0,0,0,0,0
Gymnastik,1,0,0,1,0,0,0,0,0,0,0
Rhythmik,1,0,0,1,0,0,0,0,0,0,0
Netzwerksimulation,1,0,0,0,1,0,0,0,0,0,0
Sequenzenkalkül,1,0,0,0,1,0,0,0,0,0,0
Wiener-Maß,1,0,0,0,1,0,0,0,0,0,0
Mehrkanalübertragung,1,0,0,0,1,0,0,0,0,0,0
Phasenschieber,1,0,0,0,1,0,0,0,0,0,0
WPAN,1,0,0,0,1,0,0,0,0,0,0
Synchronhierarchie,1,0,0,0,1,0,0,0,0,0,0
Viehwirtschaft,1,0,0,1,0,0,0,0,0,0,0
Altgermanistik,1,0,0,1,0,0,0,0,0,0,0
Abfallaufkommen,1,0,0,1,0,0,0,0,0,0,0
Selbstkompetenz,1,0,0,1,0,0,0,0,0,0,0
Nebenkosten,1,0,0,1,0,0,0,0,0,0,0
Abrechnung,1,0,0,1,0,0,0,0,0,0,0
Breitbandverstärker,1,0,0,0,1,0,0,0,0,0,0
Gelfand-Neumark-Satz,1,0,0,0,1,0,0,0,0,0,0
Wirtschaftsförderungsgesellschaft,1,0,0,1,0,0,0,0,0,0,0
FlexRay,1,0,0,1,0,0,0,0,0,0,0
Epigramm,1,0,0,1,0,0,0,0,0,0,0
Belastungstest,1,0,0,1,0,0,0,0,0,0,0
Fitnesstest,1,0,0,1,0,0,0,0,0,0,0
Funkdienst,1,0,0,0,1,0,0,0,0,0,0
Vermittlungseinrichtung,1,0,0,0,1,0,0,0,0,0,0
DWDM,1,0,0,0,1,0,0,0,0,0,0
Radarziel,1,0,0,0,1,0,0,0,0,0,0
Zeitmultiplex,1,0,0,0,1,0,0,0,0,0,0
Mikrowellenoszillator,1,0,0,0,1,0,0,0,0,0,0
MICO 2.0,1,0,0,0,1,0,0,0,0,0,0
Staustrahltriebwerk,1,0,0,0,1,0,0,0,0,0,0
Unterschallströmung,1,0,0,0,1,0,0,0,0,0,0
Habilitation,1,0,0,1,0,0,0,0,0,0,0
Hämatologie,1,0,0,1,0,0,0,0,0,0,0
Darmflora,1,0,0,1,0,0,0,0,0,0,0
Gebetbuch,1,0,0,0,1,0,0,0,0,0,0
Planetare Gesundheit,1,0,0,0,1,0,0,0,0,0,0
Palästinabild,1,0,0,0,1,0,0,0,0,0,0
Mannschaftssport,1,0,0,1,0,0,0,0,0,0,0
Blockschaltbild,1,0,0,1,0,0,0,0,0,0,0
VHDL-AMS,1,0,0,1,0,0,0,0,0,0,0
Adobe InDesign CC,1,0,0,1,0,0,0,0,0,0,0
Mörderin,1,0,0,1,0,0,0,0,0,0,0
Baumwollverarbeitung,1,0,0,0,1,0,0,0,0,0,0
Handelslehrer,1,0,0,1,0,0,0,0,0,0,0
Menschenrechtsbeschwerde,1,0,0,1,0,0,0,0,0,0,0
Beruf Motiv,1,0,0,1,0,0,0,0,0,0,0
Systemtheoretische Pädagogik,1,0,0,1,0,0,0,0,0,0,0
Technische Aktienanalyse,1,0,0,0,1,0,0,0,0,0,0
Zufällige Folge,1,0,0,0,1,0,0,0,0,0,0
Arzneimittelweltmarkt,1,0,0,1,0,0,0,0,0,0,0
Kombinator,1,0,0,0,1,0,0,0,0,0,0
Substrate Integrated Waveguide,1,0,0,0,1,0,0,0,0,0,0
Afroamerikanische Musik,1,0,0,0,1,0,0,0,0,0,0
Kraftwerksbau,1,0,0,0,1,0,0,0,0,0,0
Rohbau,1,0,0,0,1,0,0,0,0,0,0
Elliptische Modulform,1,0,0,0,1,0,0,0,0,0,0
Sorptionsmittel,1,0,0,0,1,0,0,0,0,0,0
Gewächshausbau,1,0,0,0,1,0,0,0,0,0,0
Ghidra Software,1,0,0,0,1,0,0,0,0,0,0
Disassembler,1,0,0,0,1,0,0,0,0,0,0
Kodifizierung,1,0,0,1,0,0,0,0,0,0,0
Postsendung,1,0,0,1,0,0,0,0,0,0,0
Philatelie,1,0,0,1,0,0,0,0,0,0,0
Hierarchisch gegliederte Steuerung,1,0,0,1,0,0,0,0,0,0,0
Werkstattfertigung,1,0,0,1,0,0,0,0,0,0,0
Magmakammer,1,0,0,0,1,0,0,0,0,0,0
Strategische Gruppe Soziologie,1,0,0,1,0,0,0,0,0,0,0
Märchenforschung,1,0,0,1,0,0,0,0,0,0,0
Vereinzelung,1,0,0,1,0,0,0,0,0,0,0
Rumäniendeutsche,1,0,0,1,0,0,0,0,0,0,0
Finanzstatistik,1,0,0,1,0,0,0,0,0,0,0
Polymorphie,1,0,0,1,0,0,0,0,0,0,0
Autonome Gruppe,1,0,0,1,0,0,0,0,0,0,0
Bindung Textiltechnik,1,0,0,1,0,0,0,0,0,0,0
Sozialdemokrat,1,0,0,1,0,0,0,0,0,0,0
Monokultur,1,0,0,1,0,0,0,0,0,0,0
Argumentationstheorie,1,0,0,1,0,0,0,0,0,0,0
Stundengebet,1,0,0,0,1,0,0,0,0,0,0
Kriegsverhütung,1,0,0,0,1,0,0,0,0,0,0
Abwasserverregnung,1,0,0,0,1,0,0,0,0,0,0
Naherholungsgebiet,1,0,0,0,1,0,0,0,0,0,0
Haitianische Revolution Motiv,1,0,0,0,1,0,0,0,0,0,0
Hipparcos Satellit,1,0,0,0,1,0,0,0,0,0,0
Kompakte Mannigfaltigkeit,1,0,0,0,1,0,0,0,0,0,0
Einheitengruppe,1,0,0,0,1,0,0,0,0,0,0
Hilbert-Funktion,1,0,0,0,1,0,0,0,0,0,0
Urteilsformel,1,0,0,1,0,0,0,0,0,0,0
Kompositionslehre,1,0,0,1,0,0,0,0,0,0,0
Verhaltensentwicklung,1,0,0,1,0,0,0,0,0,0,0
Kommandosprache,1,0,0,0,1,0,0,0,0,0,0
Austrittsarbeit,1,0,0,0,1,0,0,0,0,0,0
Haschisch,1,0,0,1,0,0,0,0,0,0,0
Viertaktmotor,1,0,0,1,0,0,0,0,0,0,0
Besetzung Motiv,1,0,0,0,1,0,0,0,0,0,0
Kreolisierung,1,0,0,0,1,0,0,0,0,0,0
Pidgin-Sprachen,1,0,0,0,1,0,0,0,0,0,0
Hof Architektur,1,0,0,0,1,0,0,0,0,0,0
LinkedIn,1,0,0,1,0,0,0,0,0,0,0
Prüfstelle,1,0,0,0,1,0,0,0,0,0,0
Erddamm,1,0,0,0,1,0,0,0,0,0,0
Personenaufzug,1,0,0,0,1,0,0,0,0,0,0
Kreolisch-Englisch,1,0,0,0,1,0,0,0,0,0,0
Ethnolinguistik,1,0,0,0,1,0,0,0,0,0,0
Mentorin,1,0,0,0,1,0,0,0,0,0,0
Künstlerisches Handeln,1,0,0,0,1,0,0,0,0,0,0
Tagesablauf,1,0,0,0,1,0,0,0,0,0,0
Konsumgüternachfrage,1,0,0,0,1,0,0,0,0,0,0
Menschenrechtler,1,0,0,0,1,0,0,0,0,0,0
Geheimnis Motiv,1,0,0,0,1,0,0,0,0,0,0
Stochastic computing,1,0,0,0,1,0,0,0,0,0,0
Seltenerdorganische Verbindungen,1,0,0,0,1,0,0,0,0,0,0
Transmembranproteine,1,0,0,0,1,0,0,0,0,0,0
Isotopenhydrologie,1,0,0,0,1,0,0,0,0,0,0
Kristallseigerung,1,0,0,0,1,0,0,0,0,0,0
Geostrophisches Gleichgewicht,1,0,0,0,1,0,0,0,0,0,0
Ereignissemantik,1,0,0,0,1,0,0,0,0,0,0
Wortwurzel,1,0,0,0,1,0,0,0,0,0,0
Religiöse Partei,1,0,0,0,1,0,0,0,0,0,0
Jüdische Gemeinde,1,0,0,0,1,0,0,0,0,0,0
Hyperschallbereich,1,0,0,0,1,0,0,0,0,0,0
Aerodynamische Aufheizung,1,0,0,0,1,0,0,0,0,0,0
Weiche Eisenbahn,1,0,0,0,1,0,0,0,0,0,0
Bahnübergang,1,0,0,0,1,0,0,0,0,0,0
Flugdaten,1,0,0,0,1,0,0,0,0,0,0
Rollenförderer,1,0,0,1,0,0,0,0,0,0,0
Trommelmotor,1,0,0,1,0,0,0,0,0,0,0
Optimalitätsbedingung,1,0,0,1,0,0,0,0,0,0,0
Extremitätengelenk,1,0,0,1,0,0,0,0,0,0,0
Kirchliche Dienste,1,0,0,1,0,0,0,0,0,0,0
Digitales Archiv,1,0,0,0,1,0,0,0,0,0,0
Word 2013,1,0,0,1,0,0,0,0,0,0,0
Zopfgruppe,1,0,0,0,1,0,0,0,0,0,0
Anomale Röntgenstreuung,1,0,0,0,1,0,0,0,0,0,0
Punktverteilungsproblem,1,0,0,0,1,0,0,0,0,0,0
Mehrschichten-Perzeptron,1,0,0,0,1,0,0,0,0,0,0
Endomorphismus,1,0,0,0,1,0,0,0,0,0,0
Syntaktische Analyse,1,0,0,0,1,0,0,0,0,0,0
Phasenübergangswerkstoff,1,0,0,0,1,0,0,0,0,0,0
Pasticcio,1,0,0,0,1,0,0,0,0,0,0
Warenproduktion,1,0,0,0,1,0,0,0,0,0,0
Absatzmarkt,1,0,0,0,1,0,0,0,0,0,0
