Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Magnetischer Monopol,2,0,0,0,1,0,0,0,1,0,0
Poesietherapie,2,0,0,0,0,0,0,1,0,0,1
Röntgenspektrum,2,0,0,0,2,0,0,0,0,0,0
Tänzerin,2,0,0,2,0,0,0,0,0,0,0
Erdbebenzone,2,0,0,0,1,0,0,0,0,0,1
Notfall,2,0,0,0,1,0,0,0,0,1,0
Drehstrom,2,0,0,1,1,0,0,0,0,0,0
Hauswirtschaftsunterricht,2,0,0,1,1,0,0,0,0,0,0
Highway,2,0,0,0,1,0,0,0,1,0,0
Fernhandel,2,0,0,0,1,0,0,0,0,1,0
Ufer,2,0,0,0,0,0,0,1,0,1,0
Psychographie,2,0,0,0,0,0,0,2,0,0,0
Geburtenstarker Jahrgang,2,0,0,0,0,0,0,1,0,1,0
Samen,2,0,0,2,0,0,0,0,0,0,0
Schwedisch,2,0,0,1,1,0,0,0,0,0,0
Fahrgastinformation,2,0,0,0,0,0,0,1,1,0,0
Fabel,2,0,0,0,1,0,0,1,0,0,0
Wirt-Gast-Beziehung,2,0,0,0,1,0,0,0,0,0,1
Riemann-Roch-Satz,2,0,0,0,2,0,0,0,0,0,0
Kognitive Landkarte,2,0,0,1,1,0,0,0,0,0,0
NIR-Spektroskopie,2,0,0,0,1,0,0,0,0,0,1
MRSA,2,0,0,0,0,0,0,1,0,0,1
Heimatkundeunterricht,2,0,0,2,0,0,0,0,0,0,0
Hochschulinstitut,2,0,0,2,0,0,0,0,0,0,0
Focusing,2,0,0,2,0,0,0,0,0,0,0
Behelfsbau,2,0,0,1,1,0,0,0,0,0,0
Tankstelle,2,0,0,2,0,0,0,0,0,0,0
Treppenhaus,2,0,0,2,0,0,0,0,0,0,0
Zwang,2,0,0,1,1,0,0,0,0,0,0
Radioaktiver Niederschlag,2,0,0,0,2,0,0,0,0,0,0
Filtergesetz,2,0,0,0,1,0,0,0,0,0,1
Schallemissionsanalyse,2,0,0,0,0,0,0,1,0,1,0
Lösungsorientierte Kurztherapie,2,0,0,1,0,0,0,1,0,0,0
Wide-bandgap Halbleiter,2,0,0,0,1,0,1,0,0,0,0
Hausunterricht,2,0,0,0,1,0,0,0,0,0,1
Virtuelle Kommunikation,2,0,0,0,2,0,0,0,0,0,0
Gedenkfeier,2,0,0,1,1,0,0,0,0,0,0
Ordnungsparameter,2,0,0,0,1,0,0,0,0,0,1
Flüssigkristallanzeige,2,0,0,0,1,0,0,0,1,0,0
Wohnort,2,0,0,0,2,0,0,0,0,0,0
Unterhalt,2,0,0,1,0,0,0,0,0,1,0
Justizirrtum,2,0,0,1,0,0,0,1,0,0,0
Kraftfahrzeugkauf,2,0,0,2,0,0,0,0,0,0,0
Luft,2,0,0,1,0,1,0,0,0,0,0
Totholz,2,0,0,1,0,0,0,0,0,0,1
Kleinbus,2,0,0,0,0,0,0,2,0,0,0
Ubuntu 12.04 LTS,2,0,0,2,0,0,0,0,0,0,0
Marburger Schule,2,0,0,0,1,0,0,0,0,1,0
Atomare Rüstung,2,0,0,1,1,0,0,0,0,0,0
Edelstahl,2,0,0,0,0,0,0,1,0,0,1
Schwimmbad,2,0,0,2,0,0,0,0,0,0,0
Sicherheitseinrichtung,2,0,0,2,0,0,0,0,0,0,0
Wasseraufbereitungsanlage,2,0,0,2,0,0,0,0,0,0,0
Kriging,2,0,0,1,1,0,0,0,0,0,0
Dreamweaver CS6,2,0,0,2,0,0,0,0,0,0,0
Arbeitsunfähigkeit,2,0,0,1,0,0,0,0,0,1,0
Baseball,2,0,0,2,0,0,0,0,0,0,0
Widerlegung,2,0,0,2,0,0,0,0,0,0,0
Kondensation,2,0,0,0,1,0,0,0,0,0,1
Stochastisches Spiel,2,0,0,0,1,0,0,0,0,1,0
Reflexivität,2,0,0,0,1,1,0,0,0,0,0
Reynolds-Zahl,2,0,0,0,1,0,0,0,0,1,0
Humanistische Psychologie,2,0,0,0,0,0,0,1,0,1,0
Schuljahr 6,2,0,0,0,0,0,0,1,0,1,0
Gebrauchswert,2,0,0,0,1,0,0,0,0,1,0
Kriminalstatistik,2,0,0,0,2,0,0,0,0,0,0
Adobe After Effects CS6,2,0,0,2,0,0,0,0,0,0,0
Pazifikkrieg,2,0,0,1,0,0,1,0,0,0,0
Bioakkumulation,2,0,0,0,2,0,0,0,0,0,0
Nutzenmaximierung,2,0,0,1,0,0,0,0,0,1,0
ABAP Objects,2,0,0,2,0,0,0,0,0,0,0
Geldbuße,2,0,0,1,0,0,0,0,0,0,1
Waldbestand,2,0,0,0,0,0,0,1,1,0,0
Transportrecht,2,0,0,1,1,0,0,0,0,0,0
Fjord,2,0,0,0,0,0,0,1,0,1,0
Windows Server 2012,2,0,0,1,1,0,0,0,0,0,0
Korrelationsmessung,2,0,0,0,0,0,0,1,0,1,0
Psychologische Betreuung,2,0,0,1,1,0,0,0,0,0,0
Personalkontrolle,2,0,0,2,0,0,0,0,0,0,0
Java Beans,2,0,0,0,0,0,0,1,0,1,0
Kriminalbeamter,2,0,0,0,0,0,0,2,0,0,0
Studienförderung,2,0,0,1,0,1,0,0,0,0,0
Medizinschaden,2,0,0,1,0,0,0,0,0,1,0
Checkliste,2,0,0,2,0,0,0,0,0,0,0
High-Functioning-Autismus,2,0,0,2,0,0,0,0,0,0,0
Bibelkritik,2,0,0,1,0,0,0,0,1,0,0
Geschlechtsbestimmung,2,0,0,1,0,0,0,0,0,1,0
Videokunst,2,0,0,1,1,0,0,0,0,0,0
Schauerliteratur,2,0,0,1,1,0,0,0,0,0,0
Schwarze Romantik,2,0,0,1,0,1,0,0,0,0,0
Fantastische Literatur,2,0,0,2,0,0,0,0,0,0,0
Justizbehörde,2,0,0,0,1,0,0,0,0,1,0
Matrizenalgebra,2,0,0,1,1,0,0,0,0,0,0
Matrikel,2,0,0,1,1,0,0,0,0,0,0
Dummheit,2,0,0,1,0,0,0,1,0,0,0
Roulett,2,0,0,1,1,0,0,0,0,0,0
Unitarier,2,0,0,1,1,0,0,0,0,0,0
Mittäterschaft,2,0,0,0,0,2,0,0,0,0,0
Stehpaddeln,2,0,0,2,0,0,0,0,0,0,0
Wildtiermanagement,2,0,0,0,1,0,0,0,0,0,1
Funktionaler Analphabetismus,2,0,0,0,0,0,0,1,0,0,1
Behindertensport,2,0,0,1,1,0,0,0,0,0,0
Versicherungsleistung,2,0,0,1,0,0,0,0,0,1,0
Dienstleistungsgesellschaft,2,0,0,0,1,0,0,0,0,1,0
Synästhesie,2,0,0,0,0,0,0,1,0,1,0
Optimale Interpolation,2,0,0,0,2,0,0,0,0,0,0
Mediatorvariable,2,0,0,0,2,0,0,0,0,0,0
Beschäftigungsgesellschaft,2,0,0,0,0,0,0,1,0,1,0
Sonntagsruhe,2,0,0,0,0,2,0,0,0,0,0
Access 2016,2,0,0,1,0,0,0,1,0,0,0
Verantwortungsethik,2,0,0,0,0,1,0,1,0,0,0
Grundschaltung,2,0,0,2,0,0,0,0,0,0,0
Optische Fernerkundung,2,0,0,0,1,0,0,0,0,1,0
Self-healing material,2,0,0,0,1,0,0,0,0,0,1
Elektromigration,2,0,0,0,1,0,0,0,0,0,1
Videoclip,2,0,0,0,0,0,0,1,0,1,0
Norden,2,0,0,0,2,0,0,0,0,0,0
Schweinefleischprodukt,2,0,0,0,1,0,0,0,0,1,0
Wiederholte Stichprobennahme,2,0,0,0,2,0,0,0,0,0,0
Kirchenjahr,2,0,0,2,0,0,0,0,0,0,0
Kindertheologie,2,0,0,1,0,0,0,0,0,1,0
Eisenbahnbrücke,2,0,0,1,1,0,0,0,0,0,0
Transportkette,2,0,0,0,1,0,0,0,0,1,0
Stallbau,2,0,0,0,0,0,0,1,0,1,0
Steganographie,2,0,0,0,2,0,0,0,0,0,0
Mietshaus,2,0,0,1,0,0,0,0,0,1,0
Sol-Gel-Verfahren,2,0,0,0,1,0,0,0,0,1,0
Textilbeton,2,0,0,0,0,0,0,2,0,0,0
Nacherntephysiologie,2,0,0,0,1,0,0,0,1,0,0
Schikane,2,0,0,1,0,0,0,0,0,1,0
Vokalisierung,2,0,0,0,1,0,1,0,0,0,0
Klein-Gordon-Gleichung,2,0,0,0,2,0,0,0,0,0,0
Computational social science,2,0,0,1,1,0,0,0,0,0,0
Dioxine,2,0,0,0,0,0,0,1,1,0,0
Niedrigtemperatur,2,0,0,0,2,0,0,0,0,0,0
Qualitatives Schließen,2,0,0,0,1,0,0,0,0,0,1
Gnadenlehre,2,0,0,2,0,0,0,0,0,0,0
Telefonüberwachung,2,0,0,2,0,0,0,0,0,0,0
Wohnungsbestand,2,0,0,0,0,0,0,1,0,1,0
Rockmusiker,2,0,0,0,0,0,0,1,0,1,0
Leistungskontrolle,2,0,0,0,0,0,0,2,0,0,0
OS X Mountain Lion,2,0,0,1,1,0,0,0,0,0,0
Alkohol,2,0,0,1,0,0,0,0,0,1,0
Schulversäumnis,2,0,0,1,0,0,0,0,0,1,0
Traditionsgeschichtliche Forschung,2,0,0,1,0,0,0,0,0,1,0
Literarkritik,2,0,0,1,1,0,0,0,0,0,0
Lebensmittelkennzeichnung,2,0,0,2,0,0,0,0,0,0,0
iOS 6,2,0,0,2,0,0,0,0,0,0,0
Visual C sharp 2012,2,0,0,2,0,0,0,0,0,0,0
Schwerstbehinderter Mensch,2,0,0,1,0,0,0,0,0,0,1
Geschlechterpsychologie,2,0,0,1,1,0,0,0,0,0,0
Spektrumanalysator,2,0,0,1,1,0,0,0,0,0,0
Joomla! 3.0,2,0,0,2,0,0,0,0,0,0,0
Massenkommunikationsforschung,2,0,0,1,0,0,0,0,0,1,0
Regel,2,0,0,1,1,0,0,0,0,0,0
NQR-Spektroskopie,2,0,0,0,1,0,1,0,0,0,0
Multistabilität,2,0,0,0,2,0,0,0,0,0,0
Multispektralkamera,2,0,0,0,2,0,0,0,0,0,0
Narr in Christus,2,0,0,2,0,0,0,0,0,0,0
Kollektive Gewalt,2,0,0,2,0,0,0,0,0,0,0
Waḳf,2,0,0,0,2,0,0,0,0,0,0
Islamische Stiftung,2,0,0,0,2,0,0,0,0,0,0
Sülze-Unruhen,2,0,0,0,2,0,0,0,0,0,0
Wasserlösliche Polymere,2,0,0,0,1,0,1,0,0,0,0
Hochfrequenzmesstechnik,2,0,0,1,1,0,0,0,0,0,0
Niederfrequenz,2,0,0,1,1,0,0,0,0,0,0
Tracer,2,0,0,0,1,0,0,0,0,1,0
Filmkomödie,2,0,0,2,0,0,0,0,0,0,0
Schneekristall,2,0,0,0,2,0,0,0,0,0,0
Beseitigung,2,0,0,1,0,0,0,0,0,1,0
Quadratsumme,2,0,0,0,2,0,0,0,0,0,0
Datenmodellierung,2,0,0,0,2,0,0,0,0,0,0
Transparente Wärmedämmung,2,0,0,1,0,0,0,1,0,0,0
Mehrsprachiges Wörterbuch,2,0,0,2,0,0,0,0,0,0,0
Pendelverkehr,2,0,0,0,2,0,0,0,0,0,0
Personennahverkehr,2,0,0,0,1,0,0,0,0,1,0
Apfelanbau,2,0,0,0,2,0,0,0,0,0,0
Ernteverfahren,2,0,0,0,1,0,0,0,0,0,1
S-Bahn,2,0,0,2,0,0,0,0,0,0,0
Hardy-Littlewood-Methode,2,0,0,0,2,0,0,0,0,0,0
Iberoromanisch,2,0,0,0,1,0,1,0,0,0,0
Schöner Mensch,2,0,0,1,1,0,0,0,0,0,0
Kulturhauptstadt,2,0,0,1,1,0,0,0,0,0,0
Frequenzmessung,2,0,0,1,0,0,1,0,0,0,0
Filesharing-System,2,0,0,1,0,0,0,0,0,1,0
Tierseuche,2,0,0,2,0,0,0,0,0,0,0
Strohballenhaus,2,0,0,0,0,0,0,1,1,0,0
Europäisches Gleichgewicht,2,0,0,0,0,0,0,1,0,1,0
Stoffwechselphysiologie,2,0,0,0,1,0,0,0,0,1,0
Theorievergleich,2,0,0,2,0,0,0,0,0,0,0
Lebensmittelbestrahlung,2,0,0,0,2,0,0,0,0,0,0
Vanillin,2,0,0,0,1,0,0,0,0,0,1
Paludikultur,2,0,0,0,0,0,0,1,0,0,1
Bezugsperson,2,0,0,0,0,0,0,1,0,0,1
Probenvorbereitung,2,0,0,0,2,0,0,0,0,0,0
Übungsfirma,2,0,0,0,0,0,0,1,0,1,0
Abschiebungshaft,2,0,0,2,0,0,0,0,0,0,0
Rechtsstaatsgefährdung,2,0,0,1,0,0,0,0,0,1,0
Plusenergiehaus,2,0,0,2,0,0,0,0,0,0,0
Visual History,2,0,0,2,0,0,0,0,0,0,0
Pomologie,2,0,0,1,1,0,0,0,0,0,0
Rollentausch,2,0,0,2,0,0,0,0,0,0,0
Fotograf,2,0,0,2,0,0,0,0,0,0,0
Lagrange-Funktion,2,0,0,1,1,0,0,0,0,0,0
Thema,2,0,0,1,0,0,0,0,0,1,0
Desertifikation,2,0,0,1,0,0,0,0,0,1,0
Persistente Homologie,2,0,0,0,2,0,0,0,0,0,0
Nichtklassische Logik,2,0,0,0,1,0,1,0,0,0,0
Festung,2,0,0,1,0,1,0,0,0,0,0
Waldsterben,2,0,0,0,0,0,0,0,1,1,0
HPLC,2,0,0,0,0,0,0,1,0,0,1
Zweitaktmotor,2,0,0,1,0,0,0,0,0,0,1
Altlast,2,0,0,1,0,0,0,0,1,0,0
Warenästhetik,2,0,0,1,1,0,0,0,0,0,0
Bevölkerungsgruppe,2,0,0,0,0,0,0,1,0,1,0
Schiffsmodell,2,0,0,1,0,0,0,1,0,0,0
T'ai Chi Ch'uan,2,0,0,2,0,0,0,0,0,0,0
Heiligenvita,2,0,0,1,1,0,0,0,0,0,0
Geheimnis,2,0,0,2,0,0,0,0,0,0,0
Antitrustrecht,2,0,0,0,1,0,0,0,0,1,0
Vitalfunktion,2,0,0,0,2,0,0,0,0,0,0
Lauf,2,0,0,0,0,0,0,1,0,1,0
Membrankonstruktion,2,0,0,1,1,0,0,0,0,0,0
Werkzeugbau,2,0,0,0,0,0,0,1,0,1,0
Kosmetikherstellung,2,0,0,1,1,0,0,0,0,0,0
Untergrund,2,0,0,1,1,0,0,0,0,0,0
Reformierte Theologie,2,0,0,1,0,0,0,0,0,0,1
Fachzeitschrift,2,0,0,1,1,0,0,0,0,0,0
Ziegel,2,0,0,2,0,0,0,0,0,0,0
Mutterentbehrung,2,0,0,2,0,0,0,0,0,0,0
Ethikfonds,2,0,0,2,0,0,0,0,0,0,0
Tiger,2,0,0,1,0,0,0,0,0,0,1
Mineralischer Baustoff,2,0,0,1,0,0,0,0,1,0,0
Amoral,2,0,0,1,0,0,0,0,0,1,0
Ionenspektroskopie,2,0,0,0,1,0,0,0,0,0,1
Spinell,2,0,0,0,1,0,0,0,0,1,0
Mehrfach geladenes Ion,2,0,0,0,1,0,0,0,0,0,1
Jungpaläolithikum,2,0,0,1,0,1,0,0,0,0,0
Kriminalprognose,2,0,0,1,0,0,0,0,0,1,0
Zentralisation,2,0,0,0,0,1,0,0,0,1,0
Metacyclophane,2,0,0,0,1,0,0,0,0,1,0
Nährstoffaufnahme,2,0,0,0,1,0,0,0,0,0,1
Eigeninitiative,2,0,0,2,0,0,0,0,0,0,0
Body-Cam,2,0,0,0,0,1,0,0,0,1,0
Heldin,2,0,0,0,1,0,1,0,0,0,0
Antonym,2,0,0,0,2,0,0,0,0,0,0
Nähe,2,0,0,0,1,0,1,0,0,0,0
Arbeitsstätte,2,0,0,0,1,0,0,0,0,1,0
Leichter Atomkern,2,0,0,0,1,0,1,0,0,0,0
Elliptischer Nebel,2,0,0,0,1,0,0,0,0,0,1
Schuljahr 8-10,2,0,0,2,0,0,0,0,0,0,0
Dorfentwicklung,2,0,0,1,0,1,0,0,0,0,0
Unterrichtsbeteiligung,2,0,0,2,0,0,0,0,0,0,0
Rentenversicherungsrecht,2,0,0,1,0,0,0,0,0,1,0
Wärmeleitung,2,0,0,0,1,0,0,0,0,0,1
Emulsionspolymerisation,2,0,0,0,2,0,0,0,0,0,0
Mixed-Signal-Schaltung,2,0,0,0,1,0,0,0,0,1,0
Dehalogenasen,2,0,0,0,1,0,0,0,0,0,1
3D-Scanner,2,0,0,0,0,0,0,0,1,1,0
GIMP 2.4,2,0,0,2,0,0,0,0,0,0,0
ATtiny26,2,0,0,2,0,0,0,0,0,0,0
ATtiny2313,2,0,0,2,0,0,0,0,0,0,0
Absolutheitsanspruch,2,0,0,0,0,0,0,0,1,1,0
Musikgruppe,2,0,0,2,0,0,0,0,0,0,0
Ästhetisches Urteil,2,0,0,1,0,0,0,0,0,1,0
Spalierobst,2,0,0,2,0,0,0,0,0,0,0
Ding an sich,2,0,0,1,0,0,0,0,0,1,0
Arsenbelastung,2,0,0,0,2,0,0,0,0,0,0
Hardwarebeschreibungssprache,2,0,0,0,1,0,0,0,0,0,1
Agrarkredit,2,0,0,0,1,0,1,0,0,0,0
Geometrieverarbeitung,2,0,0,0,1,0,1,0,0,0,0
Cache-Speicher,2,0,0,0,1,0,1,0,0,0,0
Dynamische Klimatologie,2,0,0,0,2,0,0,0,0,0,0
Treiberschaltung,2,0,0,0,2,0,0,0,0,0,0
Visitation,2,0,0,1,0,0,0,0,0,1,0
Millimeterwellenschaltung,2,0,0,0,2,0,0,0,0,0,0
Agrarforschung,2,0,0,0,1,0,0,1,0,0,0
Felsbild,2,0,0,2,0,0,0,0,0,0,0
Arier,2,0,0,1,1,0,0,0,0,0,0
MySQL 5.6,2,0,0,1,0,0,0,1,0,0,0
Technisches Museum,2,0,0,2,0,0,0,0,0,0,0
Einspritzanlage,2,0,0,0,0,0,0,0,1,0,1
Bucheinband,2,0,0,1,1,0,0,0,0,0,0
DVD-Video,2,0,0,2,0,0,0,0,0,0,0
Grenzüberschreitende Umweltbelastung,2,0,0,0,2,0,0,0,0,0,0
Geheimdiplomatie,2,0,0,2,0,0,0,0,0,0,0
Superparamagnetisches Eisenoxid,2,0,0,0,0,0,0,0,1,0,1
Satellitendynamik,2,0,0,0,1,0,1,0,0,0,0
Unterrichtsbeurteilung,2,0,0,2,0,0,0,0,0,0,0
Stoßbeanspruchung,2,0,0,0,1,0,0,1,0,0,0
Lehm,2,0,0,1,1,0,0,0,0,0,0
Suchtheorie,2,0,0,0,1,0,0,0,0,1,0
Panentheismus,2,0,0,1,1,0,0,0,0,0,0
Radikalische Polymerisation,2,0,0,0,1,0,0,0,0,0,1
Sprachtod,2,0,0,1,0,0,0,0,1,0,0
Impressionismus,2,0,0,1,1,0,0,0,0,0,0
Gartenarbeit,2,0,0,1,1,0,0,0,0,0,0
Preissteigerung,2,0,0,2,0,0,0,0,0,0,0
Waldpflege,2,0,0,1,0,0,0,0,0,1,0
Infiltration,2,0,0,1,0,0,0,0,0,1,0
Ernährungsberatung,2,0,0,1,0,0,0,0,0,1,0
Tatverdacht,2,0,0,1,0,0,0,0,0,1,0
Kanton,2,0,0,1,0,0,0,0,0,1,0
Kontrollstruktur,2,0,0,1,1,0,0,0,0,0,0
Marktregelung,2,0,0,0,2,0,0,0,0,0,0
Molekulare Bildgebung,2,0,0,0,2,0,0,0,0,0,0
Schwarze Theologie,2,0,0,0,2,0,0,0,0,0,0
Magma,2,0,0,0,1,0,0,0,0,1,0
Hochspannungsisolierung,2,0,0,0,2,0,0,0,0,0,0
Asynchronmaschine,2,0,0,1,0,0,0,0,0,1,0
Schießverfahren,2,0,0,0,1,0,0,0,0,1,0
WinBUGS,2,0,0,0,2,0,0,0,0,0,0
Wildtiere,2,0,0,0,2,0,0,0,0,0,0
Preiskalkulation,2,0,0,1,0,0,0,0,0,1,0
Steuersache,2,0,0,0,1,0,0,0,0,1,0
Porzellanmanufaktur,2,0,0,1,1,0,0,0,0,0,0
Bituminöser Stoff,2,0,0,1,0,0,0,0,0,1,0
Techniker,2,0,0,1,0,0,0,0,0,1,0
Jupitermond,2,0,0,1,0,0,1,0,0,0,0
Affektivlogik,2,0,0,2,0,0,0,0,0,0,0
Kostümball,2,0,0,1,0,0,0,0,0,1,0
Elektrische Größe,2,0,0,1,1,0,0,0,0,0,0
Glassubstrat,2,0,0,0,0,0,0,0,2,0,0
Varianz,2,0,0,0,1,0,0,0,0,1,0
Tauschgerechtigkeit,2,0,0,1,0,0,0,0,0,1,0
Gebirgspflanzen,2,0,0,1,1,0,0,0,0,0,0
Arbeitsanalyse,2,0,0,1,0,0,0,0,0,1,0
Ausschließliche Wirtschaftszone,2,0,0,1,0,0,0,0,0,1,0
Urlaubsrecht,2,0,0,1,0,0,0,1,0,0,0
Ausbildungskosten,2,0,0,1,1,0,0,0,0,0,0
Dielektrischer Resonator,2,0,0,0,2,0,0,0,0,0,0
Kommunist,2,0,0,0,2,0,0,0,0,0,0
Texturanalyse,2,0,0,0,0,0,0,0,1,1,0
Unvereinbarkeit,2,0,0,0,0,1,0,0,0,1,0
Polymethylmethacrylate,2,0,0,0,0,0,0,0,1,0,1
Handfeuerwaffe,2,0,0,0,2,0,0,0,0,0,0
Secret-Sharing,2,0,0,0,1,0,1,0,0,0,0
Politischer Flüchtling,2,0,0,2,0,0,0,0,0,0,0
Wärmespannung,2,0,0,0,2,0,0,0,0,0,0
Mikrobiologische Korrosion,2,0,0,0,1,0,1,0,0,0,0
Kinderheim,2,0,0,1,0,0,0,0,0,1,0
Bisimulation,2,0,0,0,2,0,0,0,0,0,0
Tiefenpsychologisch fundierte Psychotherapie,2,0,0,2,0,0,0,0,0,0,0
Schein,2,0,0,1,0,0,0,0,0,1,0
Mehrgenerationenhaus,2,0,0,2,0,0,0,0,0,0,0
Schulhund,2,0,0,2,0,0,0,0,0,0,0
Widerstandsmessung,2,0,0,0,0,0,0,0,1,1,0
Kindgerechtigkeit,2,0,0,2,0,0,0,0,0,0,0
Gigahertzbereich,2,0,0,1,0,0,0,0,0,0,1
Gaselektronik,2,0,0,0,1,0,0,0,0,0,1
Grafikkarte,2,0,0,0,1,0,0,0,0,1,0
Mikrowellenplasma,2,0,0,0,2,0,0,0,0,0,0
Drucken,2,0,0,1,0,0,1,0,0,0,0
Feuerwaffe,2,0,0,0,2,0,0,0,0,0,0
Baubionik,2,0,0,0,2,0,0,0,0,0,0
Kompass,2,0,0,0,1,1,0,0,0,0,0
Hierarchisches Clusterverfahren,2,0,0,0,0,0,0,0,2,0,0
Titanaluminide,2,0,0,0,0,0,0,0,2,0,0
Kokillenguss,2,0,0,0,0,0,0,0,2,0,0
Ventilherstellung,2,0,0,0,0,0,0,0,2,0,0
Sozioökonomisches System,2,0,0,1,1,0,0,0,0,0,0
Organische Analyse,2,0,0,1,1,0,0,0,0,0,0
Teamfähigkeit,2,0,0,2,0,0,0,0,0,0,0
Blickregistrierung,2,0,0,0,1,0,0,0,0,1,0
Biophysikalische Chemie,2,0,0,0,2,0,0,0,0,0,0
Mathematica 6,2,0,0,0,1,0,0,1,0,0,0
Belagerung,2,0,0,2,0,0,0,0,0,0,0
Vermeidungsreaktion,2,0,0,1,1,0,0,0,0,0,0
Völkische Religion,2,0,0,2,0,0,0,0,0,0,0
Fredholm-Theorie,2,0,0,0,1,0,0,0,0,0,1
Mechanische Spannung,2,0,0,0,1,0,0,0,0,0,1
ASP.NET MVC 5,2,0,0,0,2,0,0,0,0,0,0
Sammelbild,2,0,0,2,0,0,0,0,0,0,0
Silicone,2,0,0,0,1,0,0,0,0,0,1
Schülerwettbewerb,2,0,0,1,1,0,0,0,0,0,0
Rauigkeitsmessung,2,0,0,1,0,0,0,0,0,1,0
Leistungsdiagnostik,2,0,0,1,0,0,0,0,0,1,0
Spurenmetall,2,0,0,1,1,0,0,0,0,0,0
Getränk,2,0,0,1,1,0,0,0,0,0,0
Getränkeindustrie,2,0,0,1,1,0,0,0,0,0,0
Inhaltsstoff,2,0,0,1,1,0,0,0,0,0,0
Aerothermodynamik,2,0,0,0,1,0,0,0,1,0,0
Exportpolitik,2,0,0,1,1,0,0,0,0,0,0
Leben-Jesu-Forschung,2,0,0,1,0,1,0,0,0,0,0
Patientenüberwachung,2,0,0,0,2,0,0,0,0,0,0
Formmessung,2,0,0,0,0,0,0,0,1,1,0
Streuungsdiagramm,2,0,0,0,2,0,0,0,0,0,0
Stanznieten,2,0,0,0,1,0,0,0,0,1,0
Kakao,2,0,0,0,1,0,0,0,0,0,1
Cashewnuss,2,0,0,0,1,0,0,0,0,0,1
Akazie,2,0,0,0,2,0,0,0,0,0,0
Anreicherung,2,0,0,0,2,0,0,0,0,0,0
Frequenzgang,2,0,0,1,0,0,0,0,0,1,0
Holographische Interferometrie,2,0,0,0,0,0,0,0,1,1,0
EDV-Systemprüfung,2,0,0,1,0,0,0,0,1,0,0
Tierarzt,2,0,0,1,0,0,0,0,0,1,0
Nordic Walking,2,0,0,2,0,0,0,0,0,0,0
Chronischer Schmerz,2,0,0,2,0,0,0,0,0,0,0
Hausinternes Netz,2,0,0,1,1,0,0,0,0,0,0
Lineares Ungleichungssystem,2,0,0,0,2,0,0,0,0,0,0
Zyklus,2,0,0,1,1,0,0,0,0,0,0
Roboterhand,2,0,0,0,0,0,0,0,2,0,0
Mikroelektrode,2,0,0,0,0,0,0,0,1,1,0
Nährstoffkreislauf,2,0,0,1,1,0,0,0,0,0,0
Chalkogenorganische Verbindungen,2,0,0,0,2,0,0,0,0,0,0
Digitale Vorverzerrung,2,0,0,0,0,0,0,0,1,0,1
Verlorene Architektur,2,0,0,2,0,0,0,0,0,0,0
Anamnese,2,0,0,1,0,0,0,0,0,1,0
Entscheidungsfreiheit,2,0,0,2,0,0,0,0,0,0,0
Motivierung,2,0,0,1,0,1,0,0,0,0,0
Holzfeuerung,2,0,0,1,1,0,0,0,0,0,0
Pellet,2,0,0,2,0,0,0,0,0,0,0
Maltherapie,2,0,0,2,0,0,0,0,0,0,0
Grausamkeit,2,0,0,2,0,0,0,0,0,0,0
Neugotik,2,0,0,0,1,0,1,0,0,0,0
Reinheit,2,0,0,0,1,1,0,0,0,0,0
Röntgenabsorptionsspektroskopie,2,0,0,0,1,0,0,0,0,1,0
Fleischverarbeitung,2,0,0,0,2,0,0,0,0,0,0
Kontraktarbeit,2,0,0,0,1,0,1,0,0,0,0
Unfallchirurgie,2,0,0,2,0,0,0,0,0,0,0
Theaterregisseurin,2,0,0,2,0,0,0,0,0,0,0
Trainingssteuerung,2,0,0,2,0,0,0,0,0,0,0
Gestaltungslehre,2,0,0,1,0,0,0,0,1,0,0
Gewerbeimmobilien,2,0,0,1,0,0,0,0,0,0,1
Glücksspielmarkt,2,0,0,2,0,0,0,0,0,0,0
Halle,2,0,0,1,0,0,1,0,0,0,0
Kognitives Verhalten,2,0,0,2,0,0,0,0,0,0,0
Dachstuhl,2,0,0,2,0,0,0,0,0,0,0
Entwurfszeichnung,2,0,0,1,1,0,0,0,0,0,0
Musikhandschrift,2,0,0,0,1,0,0,0,0,0,1
Humus,2,0,0,0,1,0,0,0,0,0,1
Pendel,2,0,0,0,2,0,0,0,0,0,0
Metadatenmodell,2,0,0,0,2,0,0,0,0,0,0
Erddruck,2,0,0,0,2,0,0,0,0,0,0
Freie Algebra,2,0,0,0,1,0,0,0,0,1,0
Schülermitverwaltung,2,0,0,1,0,0,0,1,0,0,0
See,2,0,0,1,1,0,0,0,0,0,0
Nebelkammer,2,0,0,1,1,0,0,0,0,0,0
Strahldynamik,2,0,0,0,1,0,0,0,0,1,0
Molekülzustand,2,0,0,0,2,0,0,0,0,0,0
Segelschifffahrt,2,0,0,1,1,0,0,0,0,0,0
Sittlichkeit,2,0,0,1,0,1,0,0,0,0,0
Ehrlichkeit,2,0,0,1,0,0,0,0,0,0,1
Anleiheemission,2,0,0,1,0,0,0,0,0,1,0
Prospektzwang,2,0,0,1,0,0,0,0,0,1,0
Beweglichkeit,2,0,0,1,1,0,0,0,0,0,0
Transaktionsanalyse,2,0,0,2,0,0,0,0,0,0,0
