Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Markov-Zufallsfeld,1,0,0,0,1,0,0,0,0,0,0
Biochemiker,1,0,0,1,0,0,0,0,0,0,0
Druckwasserreaktor,1,0,0,1,0,0,0,0,0,0,0
Jacobi-Varietät,1,0,0,0,1,0,0,0,0,0,0
Meteorologische Optik,1,0,0,0,1,0,0,0,0,0,0
Wasserstoffverbindungen,1,0,0,0,1,0,0,0,0,0,0
Neuronales Feld,1,0,0,0,1,0,0,0,0,0,0
Diffusionsmessung,1,0,0,0,1,0,0,0,0,0,0
Fahrleitung,1,0,0,0,1,0,0,0,0,0,0
Stromabnehmer,1,0,0,0,1,0,0,0,0,0,0
Erhärten,1,0,0,0,1,0,0,0,0,0,0
Hochdruck-Abrasivstrahlen,1,0,0,0,1,0,0,0,0,0,0
Markov-System,1,0,0,0,1,0,0,0,0,0,0
Carnot-Gruppe,1,0,0,0,1,0,0,0,0,0,0
Membranelektrode,1,0,0,0,1,0,0,0,0,0,0
Vorteil,1,0,0,0,1,0,0,0,0,0,0
Erlang Programmiersprache,1,0,0,0,1,0,0,0,0,0,0
Orthogonale Zerlegung,1,0,0,0,1,0,0,0,0,0,0
Solarleuchte,1,0,0,0,1,0,0,0,0,0,0
Pyramide,1,0,0,0,1,0,0,0,0,0,0
Künstlicher Fels,1,0,0,0,1,0,0,0,0,0,0
Lampe Optik,1,0,0,0,1,0,0,0,0,0,0
Biofilmreaktor,1,0,0,0,1,0,0,0,0,0,0
Geoelektrische Widerstandsmethode,1,0,0,0,1,0,0,0,0,0,0
Induzierte Polarisation,1,0,0,0,1,0,0,0,0,0,0
Lithiumphosphat,1,0,0,0,1,0,0,0,0,0,0
Cäsiumsilicate,1,0,0,0,1,0,0,0,0,0,0
Clusterion,1,0,0,0,1,0,0,0,0,0,0
Wärmeanomalie,1,0,0,0,1,0,0,0,0,0,0
Regionale Geologie,1,0,0,0,1,0,0,0,0,0,0
Pendeluhr,1,0,0,0,1,0,0,0,0,0,0
Chronometer,1,0,0,0,1,0,0,0,0,0,0
Sternkorona,1,0,0,0,1,0,0,0,0,0,0
Granulieren,1,0,0,0,1,0,0,0,0,0,0
Angewandte Biologie,1,0,0,0,1,0,0,0,0,0,0
Adelshaus,1,0,0,0,1,0,0,0,0,0,0
Bürgerbau,1,0,0,0,1,0,0,0,0,0,0
Drehfeld,1,0,0,0,1,0,0,0,0,0,0
Neo4j 2.0,1,0,0,0,1,0,0,0,0,0,0
Bauland,1,0,0,0,1,0,0,0,0,0,0
El-Niño-Phänomen,1,0,0,0,1,0,0,0,0,0,0
Southern oscillation,1,0,0,0,1,0,0,0,0,0,0
Betonzusatz,1,0,0,0,1,0,0,0,0,0,0
Legierter Stahl,1,0,0,0,1,0,0,0,0,0,0
Stärkeproduktion,1,0,0,0,1,0,0,0,0,0,0
Schichtung Hydrologie,1,0,0,0,1,0,0,0,0,0,0
Hydraulische Maschine,1,0,0,0,1,0,0,0,0,0,0
Erdöl- und Erdgastechnik,1,0,0,0,1,0,0,0,0,0,0
Ego-Shooter,1,0,0,0,1,0,0,0,0,0,0
Plasmarandschicht,1,0,0,0,1,0,0,0,0,0,0
Microgrid Energietechnik,1,0,0,0,1,0,0,0,0,0,0
Maschinenüberwachung,1,0,0,0,1,0,0,0,0,0,0
Vakuumröhre,1,0,0,0,1,0,0,0,0,0,0
Microsoft SoftGrid 4.x,1,0,0,0,1,0,0,0,0,0,0
Nanofiltration,1,0,0,0,1,0,0,0,0,0,0
Fluides stochastisches Modell,1,0,0,0,1,0,0,0,0,0,0
Probabilistisch verifizierbarer Beweis,1,0,0,0,1,0,0,0,0,0,0
LTE,1,0,0,0,1,0,0,0,0,0,0
Mehrwertige Abbildung,1,0,0,0,1,0,0,0,0,0,0
Supraleiterkabel,1,0,0,0,1,0,0,0,0,0,0
Öl-in-Wasser-Emulsion,1,0,0,0,1,0,0,0,0,0,0
Küsteningenieurwesen,1,0,0,0,1,0,0,0,0,0,0
Staubtechnik,1,0,0,0,1,0,0,0,0,0,0
Bildaufbereitung,1,0,0,0,1,0,0,0,0,0,0
Künstlicher Gletscher,1,0,0,0,1,0,0,0,0,0,0
Programmdokumentation,1,0,0,0,1,0,0,0,0,0,0
Kreuzfahrtschiff,1,0,0,0,1,0,0,0,0,0,0
Palmenhaus,1,0,0,0,1,0,0,0,0,0,0
Thermalluftbild,1,0,0,0,1,0,0,0,0,0,0
Leere,1,0,0,0,1,0,0,0,0,0,0
Getreideprodukt,1,0,0,0,1,0,0,0,0,0,0
Hardwarebeschleunigung,1,0,0,0,1,0,0,0,0,0,0
Function as a Service,1,0,0,0,1,0,0,0,0,0,0
Entstauber,1,0,0,0,1,0,0,0,0,0,0
Kulturlandschaftswandel,1,0,0,0,1,0,0,0,0,0,0
Moorkolonisation,1,0,0,1,0,0,0,0,0,0,0
Armatur,1,0,0,1,0,0,0,0,0,0,0
Bucht,1,0,0,0,1,0,0,0,0,0,0
Google Cloud Platform,1,0,0,0,1,0,0,0,0,0,0
SwiftUI,1,0,0,0,1,0,0,0,0,0,0
Lie-Transformationsgruppe,1,0,0,0,1,0,0,0,0,0,0
Lipschitz-Topologie,1,0,0,0,1,0,0,0,0,0,0
Experimentelle Spieltheorie,1,0,0,0,1,0,0,0,0,0,0
Schwimmendes Bauwerk,1,0,0,0,1,0,0,0,0,0,0
Auslandsreise,1,0,0,0,1,0,0,0,0,0,0
Rückstreuung,1,0,0,0,1,0,0,0,0,0,0
Genetische Information,1,0,0,0,1,0,0,0,0,0,0
Planstadt,1,0,0,0,1,0,0,0,0,0,0
Kabelbrücke,1,0,0,0,1,0,0,0,0,0,0
TRIP-Stahl,1,0,0,0,1,0,0,0,0,0,0
Zirkoniumoxidkeramik,1,0,0,0,1,0,0,0,0,0,0
TWIP-Stahl,1,0,0,0,1,0,0,0,0,0,0
Bilanzgleichung,1,0,0,0,1,0,0,0,0,0,0
Materialgleichung,1,0,0,0,1,0,0,0,0,0,0
AMOS Programm,1,0,0,0,1,0,0,0,0,0,0
Köcher Mathematik,1,0,0,0,1,0,0,0,0,0,0
Schneeflocke,1,0,0,0,1,0,0,0,0,0,0
Magnetisches Oxid,1,0,0,0,1,0,0,0,0,0,0
Handelsgebäude,1,0,0,0,1,0,0,0,0,0,0
Überschreitung,1,0,0,0,1,0,0,0,0,0,0
Urban Exploration,1,0,0,0,1,0,0,0,0,0,0
Dispersionstheorie,1,0,0,0,1,0,0,0,0,0,0
Kartenauswertung,1,0,0,0,1,0,0,0,0,0,0
Polyetherimide,1,0,0,0,1,0,0,0,0,0,0
Polyphenylensulfide,1,0,0,0,1,0,0,0,0,0,0
Polyarylether,1,0,0,0,1,0,0,0,0,0,0
Polyethersulfone,1,0,0,0,1,0,0,0,0,0,0
Elektrochemische Bearbeitung,1,0,0,0,1,0,0,0,0,0,0
Elektroflugzeug,1,0,0,0,1,0,0,0,0,0,0
Mauern,1,0,0,0,1,0,0,0,0,0,0
Leitungsgleichungen,1,0,0,0,1,0,0,0,0,0,0
Bestäubungsökologie,1,0,0,0,1,0,0,0,0,0,0
GNSS-2,1,0,0,0,1,0,0,0,0,0,0
Kluft,1,0,0,0,1,0,0,0,0,0,0
Meeresbiologe,1,0,0,0,1,0,0,0,0,0,0
Radiochemische Analyse,1,0,0,0,1,0,0,0,0,0,0
Gasionisationsdetektor,1,0,0,0,1,0,0,0,0,0,0
Cross-site scripting,1,0,0,0,1,0,0,0,0,0,0
Modul Baugruppe,1,0,0,0,1,0,0,0,0,0,0
Kartenlesen,1,0,0,0,1,0,0,0,0,0,0
Grundoperation,1,0,0,0,1,0,0,0,0,0,0
Frequenzteiler,1,0,0,0,1,0,0,0,0,0,0
Hochofenschlacke,1,0,0,0,1,0,0,0,0,0,0
Bildungsreise,1,0,0,0,1,0,0,0,0,0,0
Mathematische Geodäsie,1,0,0,0,1,0,0,0,0,0,0
Bodenwert,1,0,0,0,1,0,0,0,0,0,0
Salicylsäure,1,0,0,0,1,0,0,0,0,0,0
Verkehrsberuhigung,1,0,0,0,1,0,0,0,0,0,0
Magnetische Abschirmung,1,0,0,0,1,0,0,0,0,0,0
SIP Kommunikationsprotokoll,1,0,0,0,1,0,0,0,0,0,0
Servlet,1,0,0,0,1,0,0,0,0,0,0
Ionisiertes Gas,1,0,0,0,1,0,0,0,0,0,0
Nanorobotik,1,0,0,0,1,0,0,0,0,0,0
Mikromontage,1,0,0,0,1,0,0,0,0,0,0
Optimales Stoppen,1,0,0,0,1,0,0,0,0,0,0
Regen,1,0,0,0,1,0,0,0,0,0,0
Tunnelvortrieb,1,0,0,0,1,0,0,0,0,0,0
U-Bahnbau,1,0,0,0,1,0,0,0,0,0,0
Hartgestein,1,0,0,0,1,0,0,0,0,0,0
Abflussmenge,1,0,0,0,1,0,0,0,0,0,0
Abflussmessung,1,0,0,0,1,0,0,0,0,0,0
Ausrüstung,1,0,0,0,1,0,0,0,0,0,0
Dauerstrichradar,1,0,0,0,1,0,0,0,0,0,0
Frequenzmodulation,1,0,0,0,1,0,0,0,0,0,0
Drucksensor,1,0,0,0,1,0,0,0,0,0,0
Stadtrandsiedlung,1,0,0,1,0,0,0,0,0,0,0
Geosystem,1,0,0,1,0,0,0,0,0,0,0
Funkdienst,1,0,0,0,1,0,0,0,0,0,0
Quadraturmodulation,1,0,0,0,1,0,0,0,0,0,0
Baufälligkeit,1,0,0,0,1,0,0,0,0,0,0
Schwarzbau,1,0,0,0,1,0,0,0,0,0,0
Steinberg-Gruppe,1,0,0,0,1,0,0,0,0,0,0
Jordan-Tripelsystem,1,0,0,0,1,0,0,0,0,0,0
Schnittpunkt,1,0,0,0,1,0,0,0,0,0,0
Überschallflugzeug,1,0,0,0,1,0,0,0,0,0,0
Ionenselektive Elektrode,1,0,0,0,1,0,0,0,0,0,0
MMIC,1,0,0,0,1,0,0,0,0,0,0
Funktionstest,1,0,0,0,1,0,0,0,0,0,0
Bipolartransistor,1,0,0,0,1,0,0,0,0,0,0
Interferenz,1,0,0,0,1,0,0,0,0,0,0
Phasenschieber,1,0,0,0,1,0,0,0,0,0,0
Abgebrannter Kernbrennstoff,1,0,0,0,1,0,0,0,0,0,0
Kernumwandlung,1,0,0,0,1,0,0,0,0,0,0
Stadtplanerin,1,0,0,0,1,0,0,0,0,0,0
Stadtplaner,1,0,0,0,1,0,0,0,0,0,0
Axiomatische Mengenlehre,1,0,0,0,1,0,0,0,0,0,0
PHA-Synthase,1,0,0,0,1,0,0,0,0,0,0
Amylase alpha-,1,0,0,0,1,0,0,0,0,0,0
Dextransucrase,1,0,0,0,1,0,0,0,0,0,0
Headset,1,0,0,0,1,0,0,0,0,0,0
Regge-Theorie,1,0,0,0,1,0,0,0,0,0,0
Biostratigraphie,1,0,0,0,1,0,0,0,0,0,0
HCMOS,1,0,0,0,1,0,0,0,0,0,0
Aggregat Chemie,1,0,0,0,1,0,0,0,0,0,0
WPAN,1,0,0,0,1,0,0,0,0,0,0
Synchronhierarchie,1,0,0,0,1,0,0,0,0,0,0
Radarziel,1,0,0,0,1,0,0,0,0,0,0
Erdinneres,1,0,0,0,1,0,0,0,0,0,0
Tektonosphäre,1,0,0,0,1,0,0,0,0,0,0
Asthenosphäre,1,0,0,0,1,0,0,0,0,0,0
Tiefentektonik,1,0,0,0,1,0,0,0,0,0,0
Trocknungsverhalten,1,0,0,0,1,0,0,0,0,0,0
Unbemanntes Fahrzeug,1,0,0,0,1,0,0,0,0,0,0
Gittertheorie,1,0,0,0,1,0,0,0,0,0,0
Zutat,1,0,0,0,1,0,0,0,0,0,0
Partner,1,0,0,0,1,0,0,0,0,0,0
Katalytisches Kracken,1,0,0,0,1,0,0,0,0,0,0
Zeitmultiplex,1,0,0,0,1,0,0,0,0,0,0
TDMA,1,0,0,0,1,0,0,0,0,0,0
Mikrowellenoszillator,1,0,0,0,1,0,0,0,0,0,0
MICO 2.0,1,0,0,0,1,0,0,0,0,0,0
Datenformat,1,0,0,0,1,0,0,0,0,0,0
Pelletieren,1,0,0,0,1,0,0,0,0,0,0
Eichfeld,1,0,0,0,1,0,0,0,0,0,0
Elliptische Modulform,1,0,0,0,1,0,0,0,0,0,0
Gewächshausbau,1,0,0,0,1,0,0,0,0,0,0
Differentiation Geologie,1,0,0,0,1,0,0,0,0,0,0
Magmakammer,1,0,0,0,1,0,0,0,0,0,0
Staustrahltriebwerk,1,0,0,0,1,0,0,0,0,0,0
Unterschallströmung,1,0,0,0,1,0,0,0,0,0,0
Biom,1,0,0,0,1,0,0,0,0,0,0
Umsatz Biochemie,1,0,0,0,1,0,0,0,0,0,0
Purinnucleoside,1,0,0,0,1,0,0,0,0,0,0
Baumwollverarbeitung,1,0,0,0,1,0,0,0,0,0,0
Biologisches Verfahren,1,0,0,0,1,0,0,0,0,0,0
Vermittlungseinrichtung,1,0,0,0,1,0,0,0,0,0,0
Telefon,1,0,0,0,1,0,0,0,0,0,0
DWDM,1,0,0,0,1,0,0,0,0,0,0
Hof Architektur,1,0,0,0,1,0,0,0,0,0,0
Personenaufzug,1,0,0,0,1,0,0,0,0,0,0
Abwasserverregnung,1,0,0,0,1,0,0,0,0,0,0
Elektronische Gegenmaßnahme,1,0,0,0,1,0,0,0,0,0,0
Naherholungsgebiet,1,0,0,0,1,0,0,0,0,0,0
Kombinator,1,0,0,0,1,0,0,0,0,0,0
Substrate Integrated Waveguide,1,0,0,0,1,0,0,0,0,0,0
Light Fidelity,1,0,0,0,1,0,0,0,0,0,0
Stochastische nichtlineare Differentialgleichung,1,0,0,0,1,0,0,0,0,0,0
Pyrimidinnucleotide,1,0,0,0,1,0,0,0,0,0,0
Wegeführung,1,0,0,0,1,0,0,0,0,0,0
Schnelle Multipolmethode,1,0,0,0,1,0,0,0,0,0,0
Motorisierung,1,0,0,0,1,0,0,0,0,0,0
Phytopathogener Mikroorganismus,1,0,0,0,1,0,0,0,0,0,0
Brikettierung,1,0,0,0,1,0,0,0,0,0,0
Agglomerieren,1,0,0,0,1,0,0,0,0,0,0
Prüfstelle,1,0,0,0,1,0,0,0,0,0,0
Phasenübergangswerkstoff,1,0,0,0,1,0,0,0,0,0,0
Radarortung,1,0,0,0,1,0,0,0,0,0,0
Glaziologie,1,0,0,0,1,0,0,0,0,0,0
Kraftwerksbau,1,0,0,0,1,0,0,0,0,0,0
Wasserkraftwerk,1,0,0,0,1,0,0,0,0,0,0
Rohbau,1,0,0,0,1,0,0,0,0,0,0
Brandverhalten,1,0,0,0,1,0,0,0,0,0,0
Invariantes Maß,1,0,0,0,1,0,0,0,0,0,0
Supraleitender Magnet,1,0,0,0,1,0,0,0,0,0,0
Niob-Zinn,1,0,0,0,1,0,0,0,0,0,0
Leptine,1,0,0,0,1,0,0,0,0,0,0
Weltraummüll,1,0,0,0,1,0,0,0,0,0,0
Polygonnetz,1,0,0,0,1,0,0,0,0,0,0
Einsturzgefahr,1,0,0,0,1,0,0,0,0,0,0
Austrittsarbeit,1,0,0,0,1,0,0,0,0,0,0
Elektronenstrahltomografie,1,0,0,0,1,0,0,0,0,0,0
Optischer Richtfunk,1,0,0,0,1,0,0,0,0,0,0
Magnetspeicher,1,0,0,0,1,0,0,0,0,0,0
Geostrophisches Gleichgewicht,1,0,0,0,1,0,0,0,0,0,0
Weiche Eisenbahn,1,0,0,0,1,0,0,0,0,0,0
Bahnübergang,1,0,0,0,1,0,0,0,0,0,0
Flugdaten,1,0,0,0,1,0,0,0,0,0,0
Cadmium,1,0,0,0,1,0,0,0,0,0,0
Judenviertel,1,0,0,0,1,0,0,0,0,0,0
F-117,1,0,0,0,1,0,0,0,0,0,0
Aminosäurensequenz,1,0,0,0,1,0,0,0,0,0,0
Evaporit,1,0,0,0,1,0,0,0,0,0,0
Schlagfestigkeit,1,0,0,0,1,0,0,0,0,0,0
Penetration,1,0,0,0,1,0,0,0,0,0,0
Schubregelung,1,0,0,0,1,0,0,0,0,0,0
Laval-Düse,1,0,0,0,1,0,0,0,0,0,0
Kabinett Architektur,1,0,0,0,1,0,0,0,0,0,0
Apartment,1,0,0,0,1,0,0,0,0,0,0
Einraumwohnung,1,0,0,0,1,0,0,0,0,0,0
Pflanzenviren,1,0,0,0,1,0,0,0,0,0,0
Mollicutes,1,0,0,0,1,0,0,0,0,0,0
Projektionsoperator,1,0,0,0,1,0,0,0,0,0,0
Gemeindezentrum Kirche,1,0,0,0,1,0,0,0,0,0,0
Feststoffraketentriebwerk,1,0,0,0,1,0,0,0,0,0,0
Komplexes Plasma,1,0,0,0,1,0,0,0,0,0,0
Plasmakristall,1,0,0,0,1,0,0,0,0,0,0
Plasmawellenecho,1,0,0,0,1,0,0,0,0,0,0
Luftkühlung,1,0,0,0,1,0,0,0,0,0,0
Verdunstungskühlung,1,0,0,0,1,0,0,0,0,0,0
Konvektionskühlung,1,0,0,0,1,0,0,0,0,0,0
Friedhofsgebäude,1,0,0,0,1,0,0,0,0,0,0
Lebensdauerverteilung,1,0,0,0,1,0,0,0,0,0,0
Keramikherstellung,1,0,0,0,1,0,0,0,0,0,0
Additiv,1,0,0,0,1,0,0,0,0,0,0
Kaolin,1,0,0,0,1,0,0,0,0,0,0
Landschaftspark,1,0,0,0,1,0,0,0,0,0,0
Verkehrsfläche,1,0,0,0,1,0,0,0,0,0,0
Maximale Funktion,1,0,0,0,1,0,0,0,0,0,0
Raumkühlung,1,0,0,0,1,0,0,0,0,0,0
Stickstofforganische Verbindungen,1,0,0,0,1,0,0,0,0,0,0
Polystickstoffverbindungen,1,0,0,0,1,0,0,0,0,0,0
Naphtha,1,0,0,0,1,0,0,0,0,0,0
Korrespondenzanalyse,1,0,0,0,1,0,0,0,0,0,0
Phi-4-Feldtheorie,1,0,0,0,1,0,0,0,0,0,0
Verderb,1,0,0,0,1,0,0,0,0,0,0
Ozonisierung,1,0,0,0,1,0,0,0,0,0,0
p-Laplace-Operator,1,0,0,0,1,0,0,0,0,0,0
Sobolevsche Ungleichung,1,0,0,0,1,0,0,0,0,0,0
Straßenbrücke,1,0,0,0,1,0,0,0,0,0,0
Fassadenbekleidung,1,0,0,0,1,0,0,0,0,0,0
Inhaltsstoff,1,0,0,0,1,0,0,0,0,0,0
Substruktur,1,0,0,0,1,0,0,0,0,0,0
Autodesk Revit Architecture 2020,1,0,0,0,1,0,0,0,0,0,0
Elektrisches Potenzial,1,0,0,0,1,0,0,0,0,0,0
Schallabsorption,1,0,0,0,1,0,0,0,0,0,0
Summe,1,0,0,0,1,0,0,0,0,0,0
Lipschitz-Bedingung,1,0,0,0,1,0,0,0,0,0,0
Mehrstufiges Stichprobenverfahren,1,0,0,0,1,0,0,0,0,0,0
Ordnungsstatistik,1,0,0,0,1,0,0,0,0,0,0
Graphpolynom,1,0,0,0,1,0,0,0,0,0,0
Tutte-Polynom,1,0,0,0,1,0,0,0,0,0,0
Matroidtheorie,1,0,0,0,1,0,0,0,0,0,0
Scheelit,1,0,0,0,1,0,0,0,0,0,0
Zirkon,1,0,0,0,1,0,0,0,0,0,0
Rhombus Mathematik,1,0,0,0,1,0,0,0,0,0,0
Ölschiefer,1,0,0,0,1,0,0,0,0,0,0
Siltstein,1,0,0,0,1,0,0,0,0,0,0
Gebläse,1,0,0,0,1,0,0,0,0,0,0
Bildkommunikation,1,0,0,1,0,0,0,0,0,0,0
Monomere,1,0,0,0,1,0,0,0,0,0,0
Dormanz,1,0,0,0,1,0,0,0,0,0,0
Coarse graining,1,0,0,0,1,0,0,0,0,0,0
Einwegprodukt,1,0,0,0,1,0,0,0,0,0,0
Einmodenlaser,1,0,0,0,1,0,0,0,0,0,0
Bogen Architektur,1,0,0,0,1,0,0,0,0,0,0
Bituminöses Sediment,1,0,0,0,1,0,0,0,0,0,0
Personenbeförderung,1,0,0,0,1,0,0,0,0,0,0
Mobilheim,1,0,0,0,1,0,0,0,0,0,0
Braess-Paradoxon,1,0,0,0,1,0,0,0,0,0,0
Bimatrixspiel,1,0,0,0,1,0,0,0,0,0,0
Triebwerk,1,0,0,0,1,0,0,0,0,0,0
Rotation,1,0,0,0,1,0,0,0,0,0,0
Zeitdiskrete Approximation,1,0,0,0,1,0,0,0,0,0,0
Salzstress,1,0,0,0,1,0,0,0,0,0,0
Topologische Struktur,1,0,0,0,1,0,0,0,0,0,0
Ferngesteuertes Luftfahrtsystem,1,0,0,0,1,0,0,0,0,0,0
Schwerlastverkehr,1,0,0,0,1,0,0,0,0,0,0
Nachtklub,1,0,0,0,1,0,0,0,0,0,0
Musiklokal,1,0,0,0,1,0,0,0,0,0,0
Bar,1,0,0,0,1,0,0,0,0,0,0
Rahmenplanung Raumordnung,1,0,0,0,1,0,0,0,0,0,0
Selbstadjungiertheit,1,0,0,0,1,0,0,0,0,0,0
Uhrmacherhandwerk,1,0,0,0,1,0,0,0,0,0,0
Aktualisierung,1,0,0,0,1,0,0,0,0,0,0
Poincaré-Dualitätsalgebra,1,0,0,0,1,0,0,0,0,0,0
Zeitkristall,1,0,0,0,1,0,0,0,0,0,0
Grenzstadt,1,0,0,0,1,0,0,0,0,0,0
Plasmaantrieb,1,0,0,0,1,0,0,0,0,0,0
Diophantische Ungleichung,1,0,0,0,1,0,0,0,0,0,0
Front-End Software,1,0,0,0,1,0,0,0,0,0,0
Gegenseitigkeit,1,0,0,0,1,0,0,0,0,0,0
Microsoft BizTalk Server,1,0,0,0,1,0,0,0,0,0,0
Trägheitseinschluss,1,0,0,0,1,0,0,0,0,0,0
Spring Betriebssystem,1,0,0,0,1,0,0,0,0,0,0
Gromov-Witten-Invariante,1,0,0,0,1,0,0,0,0,0,0
Quantenthermodynamik,1,0,0,0,1,0,0,0,0,0,0
Gitterverfeinerung,1,0,0,0,1,0,0,0,0,0,0
Taylor-Formel,1,0,0,0,1,0,0,0,0,0,0
Mittelwert,1,0,0,0,1,0,0,0,0,0,0
Graphenoxid,1,0,0,0,1,0,0,0,0,0,0
Oracle Marke,1,0,0,0,1,0,0,0,0,0,0
Druckströmung,1,0,0,0,1,0,0,0,0,0,0
Vulkanisch-sedimentäres Gestein,1,0,0,0,1,0,0,0,0,0,0
RNS-Interferenz,1,0,0,0,1,0,0,0,0,0,0
Bernoullische Zahl,1,0,0,0,1,0,0,0,0,0,0
Mikrowaage,1,0,0,0,1,0,0,0,0,0,0
Elektropolieren,1,0,0,0,1,0,0,0,0,0,0
USB-Stick,1,0,0,0,1,0,0,0,0,0,0
Fusion 8.0,1,0,0,0,1,0,0,0,0,0,0
Durchflussmesser,1,0,0,0,1,0,0,0,0,0,0
Analytische Halbgruppe,1,0,0,0,1,0,0,0,0,0,0
Signifikanztest,1,0,0,0,1,0,0,0,0,0,0
Cholesky-Verfahren,1,0,0,0,1,0,0,0,0,0,0
Topograf,1,0,0,0,1,0,0,0,0,0,0
Brechung,1,0,0,0,1,0,0,0,0,0,0
Multigate-Transistor,1,0,0,0,1,0,0,0,0,0,0
High-k-Dielektrikum,1,0,0,0,1,0,0,0,0,0,0
Chalkogene,1,0,0,0,1,0,0,0,0,0,0
Pyrrolderivate,1,0,0,0,1,0,0,0,0,0,0
Oberproterozoikum,1,0,0,0,1,0,0,0,0,0,0
Wärmekapazität,1,0,0,0,1,0,0,0,0,0,0
Rückwärtsgleichung,1,0,0,0,1,0,0,0,0,0,0
Raster-Transmissions-Elektronenmikroskopie,1,0,0,0,1,0,0,0,0,0,0
Planares Vektorfeld,1,0,0,0,1,0,0,0,0,0,0
Rumpfniveau,1,0,0,0,1,0,0,0,0,0,0
Kohlegewinnung,1,0,0,0,1,0,0,0,0,0,0
Ionische Polymerisation,1,0,0,0,1,0,0,0,0,0,0
Office 2016,1,0,0,0,1,0,0,0,0,0,0
Pi Zahl,1,0,0,0,1,0,0,0,0,0,0
Effektive Wechselwirkung,1,0,0,0,1,0,0,0,0,0,0
Quecksilbertellurid,1,0,0,0,1,0,0,0,0,0,0
Ausleseverfahren Sensortechnik,1,0,0,0,1,0,0,0,0,0,0
Metamorphes Ergussgestein,1,0,0,0,1,0,0,0,0,0,0
Proterozoikum,1,0,0,0,1,0,0,0,0,0,0
Astrophysiker,1,0,0,0,1,0,0,0,0,0,0
Kontingenztafel,1,0,0,0,1,0,0,0,0,0,0
Algebraische Quantenfeldtheorie,1,0,0,0,1,0,0,0,0,0,0
USB Schnittstelle,1,0,0,0,1,0,0,0,0,0,0
Windows 8.1,1,0,0,0,1,0,0,0,0,0,0
Kubische Hyperfläche,1,0,0,0,1,0,0,0,0,0,0
Cadmiumtellurid,1,0,0,0,1,0,0,0,0,0,0
Mikrowellenradiometrie,1,0,0,0,1,0,0,0,0,0,0
Schwache Abhängigkeit,1,0,0,0,1,0,0,0,0,0,0
Positronenstrahl,1,0,0,0,1,0,0,0,0,0,0
Harte Röntgenstrahlung,1,0,0,0,1,0,0,0,0,0,0
Feldquantisierung,1,0,0,0,1,0,0,0,0,0,0
Simplexverfahren,1,0,0,0,1,0,0,0,0,0,0
Rangtest,1,0,0,0,1,0,0,0,0,0,0
Internationale Telekommunikation,1,0,0,1,0,0,0,0,0,0,0
Gleichspannungswandler,1,0,0,0,1,0,0,0,0,0,0
Microsoft Dynamics,1,0,0,0,1,0,0,0,0,0,0
Gasphasenepitaxie,1,0,0,0,1,0,0,0,0,0,0
Magisches Quadrat,1,0,0,0,1,0,0,0,0,0,0
Magnetische Resonanz,1,0,0,0,1,0,0,0,0,0,0
Geograf,1,0,0,1,0,0,0,0,0,0,0
Stokes-Gleichung,1,0,0,0,1,0,0,0,0,0,0
Feynman-Kac-Formel,1,0,0,0,1,0,0,0,0,0,0
Polynomoperator,1,0,0,0,1,0,0,0,0,0,0
Fredholm-Operator,1,0,0,0,1,0,0,0,0,0,0
Kompakter Operator,1,0,0,0,1,0,0,0,0,0,0
Ruthenium,1,0,0,0,1,0,0,0,0,0,0
Vakuumschalter,1,0,0,0,1,0,0,0,0,0,0
Umweltqualität,1,0,0,0,1,0,0,0,0,0,0
Kompass,1,0,0,0,1,0,0,0,0,0,0
Feuerwaffe,1,0,0,0,1,0,0,0,0,0,0
Hochentropielegierung,1,0,0,0,1,0,0,0,0,0,0
Stereoelektronischer Effekt,1,0,0,0,1,0,0,0,0,0,0
Ausrichten Technik,1,0,0,0,1,0,0,0,0,0,0
Optisches Messgerät,1,0,0,0,1,0,0,0,0,0,0
Schmalbandübertragung,1,0,0,0,1,0,0,0,0,0,0
Probabilistische Programmierung,1,0,0,0,1,0,0,0,0,0,0
Approximate Bayesian Computation,1,0,0,0,1,0,0,0,0,0,0
Ungleichgewicht,1,0,0,0,1,0,0,0,0,0,0
Laugung,1,0,0,0,1,0,0,0,0,0,0
Zeitabhängige Methode,1,0,0,0,1,0,0,0,0,0,0
Inverse Photoemissionsspektroskopie,1,0,0,0,1,0,0,0,0,0,0
Thallium,1,0,0,0,1,0,0,0,0,0,0
Synchrotron,1,0,0,0,1,0,0,0,0,0,0
Abbildung Physik,1,0,0,0,1,0,0,0,0,0,0
Verkehrswissenschaft,1,0,0,0,1,0,0,0,0,0,0
Fernlenkflugzeug,1,0,0,0,1,0,0,0,0,0,0
Freier Modul,1,0,0,0,1,0,0,0,0,0,0
Oxoanion,1,0,0,0,1,0,0,0,0,0,0
Salicylate,1,0,0,0,1,0,0,0,0,0,0
Hochspannungsisolierung,1,0,0,0,1,0,0,0,0,0,0
Künstliche Radioaktivität,1,0,0,0,1,0,0,0,0,0,0
Nichtideales Plasma,1,0,0,0,1,0,0,0,0,0,0
Dichtes Gas,1,0,0,0,1,0,0,0,0,0,0
Plancksches Strahlungsgesetz,1,0,0,0,1,0,0,0,0,0,0
Eozän,1,0,0,1,0,0,0,0,0,0,0
Hafenort,1,0,0,1,0,0,0,0,0,0,0
