Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Schweinemast,2,0,0,0,0,0,0,0,0,2,0
Pankreasinsuffizienz,2,0,0,0,0,0,0,0,0,2,0
Verdaulichkeit,2,0,0,0,0,0,0,0,0,2,0
Affenimmundefizienzvirus,2,0,0,0,0,0,0,0,0,2,0
Lahmheit,2,0,0,0,0,0,0,0,0,2,0
Serotonin,2,0,0,0,0,0,0,0,0,2,0
Sensibilisierung,2,0,0,0,0,0,0,0,0,1,1
Krankheitskosten,2,0,0,0,0,0,0,0,0,2,0
Tonhöhenwahrnehmung,2,0,0,0,0,0,0,0,0,2,0
Ertragsbildung,2,0,0,0,0,0,0,0,0,2,0
Argon,2,0,0,0,0,0,0,0,0,1,1
Neon,2,0,0,0,0,0,0,0,0,2,0
Besatz,2,0,0,0,0,0,0,0,0,2,0
Posttranskriptionelle Regulation,2,0,0,0,0,0,0,0,0,1,1
Mesofauna,2,0,0,0,0,0,0,0,0,1,1
Überlagerungsempfänger,2,0,0,0,0,0,0,0,0,1,1
Feste Arzneiform,2,0,0,0,0,0,0,0,0,1,1
Fernsehmarkt,2,0,0,0,0,0,0,0,0,1,1
Kletterroboter,2,0,0,0,0,0,0,0,0,1,1
Volkswirtschaftliche Gesamtrechnung,2,0,0,1,0,0,0,1,0,0,0
Gussrohrleitung,2,0,0,2,0,0,0,0,0,0,0
Finanzplan,2,0,0,2,0,0,0,0,0,0,0
Faseroptisches Interferometer,2,0,0,0,0,0,0,0,0,1,1
DNS-Reparatur,2,0,0,0,0,0,0,0,0,1,1
Parametrischer Verstärker,2,0,0,0,0,0,0,0,0,2,0
Spinor,2,0,0,0,0,0,0,0,0,2,0
Hündin,2,0,0,0,0,0,0,0,0,2,0
Thread,2,0,0,0,0,0,0,0,0,1,1
Personalvertretung,2,0,0,1,1,0,0,0,0,0,0
Gemeindefinanzreform,2,0,0,1,0,0,0,0,0,1,0
Krankenhausaufenthalt,2,0,0,2,0,0,0,0,0,0,0
Beschäftigungssystem,2,0,0,1,0,0,0,0,0,1,0
Energiesparmodus,2,0,0,0,0,0,0,0,0,1,1
Power-Management,2,0,0,0,0,0,0,0,0,1,1
Periphere Nervenverletzung,2,0,0,0,0,0,0,0,0,1,1
Rüde,2,0,0,0,0,0,0,0,0,2,0
Calcitriol,2,0,0,0,0,0,0,0,0,2,0
Darmresorption,2,0,0,0,0,0,0,0,0,2,0
Postnatale Entwicklung,2,0,0,0,0,0,0,0,0,1,1
Prägestock,2,0,0,0,0,0,0,0,0,2,0
Kohlekraftwerk,2,0,0,0,0,0,0,0,0,1,1
Mikroverfahrenstechnik,2,0,0,0,0,0,0,0,0,2,0
Spätglazial,2,0,0,0,0,0,0,0,0,1,1
VDE-Bestimmung,2,0,0,2,0,0,0,0,0,0,0
Küstenfischerei,2,0,0,0,0,0,0,0,0,1,1
Diffraktometrie,2,0,0,0,0,0,0,0,0,2,0
Huminsäuren,2,0,0,0,0,0,0,0,0,1,1
Versicherungsnachfrage,2,0,0,0,0,0,0,0,0,2,0
Epidermaler Wachstumsfaktor,2,0,0,0,0,0,0,0,0,1,1
Cytotoxizität,2,0,0,0,0,0,0,0,0,1,1
Waffensachkundeprüfung,2,0,0,2,0,0,0,0,0,0,0
Entschwefelung,2,0,0,0,0,0,0,0,0,1,1
Eber,2,0,0,0,0,0,0,0,0,2,0
Chemokine,2,0,0,0,0,0,0,0,0,1,1
Mausmaki,2,0,0,0,0,0,0,0,0,2,0
Einstreu,2,0,0,0,0,0,0,0,0,2,0
Dimethylsulfoniumpropionat,2,0,0,0,0,0,0,0,0,1,1
Strahlformung,2,0,0,0,0,0,0,0,0,1,1
MRSA,2,0,0,0,0,0,0,0,0,1,1
Adaptives Gitter,2,0,0,0,0,0,0,0,0,1,1
Biotopkartierung,2,0,0,0,0,0,0,0,0,2,0
Influenza-A-Virus,2,0,0,0,0,0,0,0,0,1,1
Organisches Kation,2,0,0,0,0,0,0,0,0,1,1
Spermatozyt,2,0,0,0,0,0,0,0,0,2,0
Rifampicin,2,0,0,0,0,0,0,0,0,2,0
Weißbüscheläffchen,2,0,0,0,0,0,0,0,0,2,0
Pansen,2,0,0,0,0,0,0,0,0,1,1
Eileiter,2,0,0,0,0,0,0,0,0,2,0
Euter,2,0,0,0,0,0,0,0,0,2,0
Herpesviren,2,0,0,0,0,0,0,0,0,1,1
Hubschrauberrotor,2,0,0,1,1,0,0,0,0,0,0
Wissenschaftliche Schule,2,0,0,2,0,0,0,0,0,0,0
Rhodobacter,2,0,0,0,0,0,0,0,0,2,0
Kristallkörper,2,0,0,0,0,0,0,0,0,1,1
GmbH und Co. KG,2,0,0,1,0,0,0,0,0,1,0
Schiffsrumpf,2,0,0,0,0,0,0,0,0,1,1
Immunohistologie,2,0,0,0,0,0,0,0,0,2,0
Fließgeschwindigkeit,2,0,0,0,0,0,0,0,0,1,1
Lipopolysaccharide,2,0,0,0,0,0,0,0,0,1,1
Bridgman-Verfahren,2,0,0,0,0,0,0,0,0,2,0
Spannungsregelung,2,0,0,0,0,0,0,0,0,1,1
Verdauungsenzym,2,0,0,0,0,0,0,0,0,1,1
Laser Tracker,2,0,0,0,0,0,0,0,0,2,0
Verluststrom,2,0,0,0,0,0,0,0,0,1,1
Wellenfrontsensor,2,0,0,0,0,0,0,0,0,2,0
Flüssigphasenreaktion,2,0,0,0,0,0,0,0,0,2,0
Transinformation,2,0,0,0,0,0,0,0,0,2,0
Tetracyclische Verbindungen,2,0,0,0,0,0,0,0,0,2,0
Sau,2,0,0,0,0,0,0,0,0,2,0
Spermaplasma,2,0,0,0,0,0,0,0,0,2,0
Dictyocaulus viviparus,2,0,0,0,0,0,0,0,0,2,0
Immunsuppressivum,2,0,0,0,0,0,0,0,0,1,1
Karpfen,2,0,0,0,0,0,0,0,0,1,1
Schwerstbehinderung,2,0,0,2,0,0,0,0,0,0,0
Venture-Management,2,0,0,2,0,0,0,0,0,0,0
Rückenmarksverletzung,2,0,0,0,0,0,0,0,0,2,0
Episyrphus balteatus,2,0,0,0,0,0,0,0,0,2,0
Bandstrukturberechnung,2,0,0,0,0,0,0,0,0,1,1
Dielektrisches Elastomer,2,0,0,0,0,0,0,0,0,1,1
Aminosäurenstoffwechsel,2,0,0,0,0,0,0,0,0,1,1
Fibroblast,2,0,0,0,0,0,0,0,0,1,1
Darmentzündung,2,0,0,0,0,0,0,0,0,2,0
Neutrophiler Granulozyt,2,0,0,0,0,0,0,0,0,1,1
Angular,2,0,0,2,0,0,0,0,0,0,0
Gesellschaftswissenschaftlicher Unterricht,2,0,0,2,0,0,0,0,0,0,0
Triathlon,2,0,0,2,0,0,0,0,0,0,0
Toxizitätstest,2,0,0,0,0,0,0,0,0,1,1
Schmerzforschung,2,0,0,0,0,0,0,0,0,2,0
Piezowiderstandseffekt,2,0,0,0,0,0,0,0,0,1,1
Smoothed Particle Hydrodynamics,2,0,0,0,0,0,0,0,0,1,1
Tripeptide,2,0,0,0,0,0,0,0,0,2,0
Ländlicher Haushalt,2,0,0,0,0,0,0,0,0,1,1
Umwelttoxizität,2,0,0,0,0,0,0,0,0,2,0
Elektrochemisches Abtragen,2,0,0,0,0,0,0,0,0,2,0
Eizelle,2,0,0,0,0,0,0,0,0,2,0
Herzfrequenz,2,0,0,0,0,0,0,0,0,1,1
Schmerzlinderung,2,0,0,0,0,0,0,0,0,2,0
Grundstücksentwässerungsanlage,2,0,0,2,0,0,0,0,0,0,0
Netzwerkschicht,2,0,0,1,0,0,0,1,0,0,0
Finanzpsychologie,2,0,0,2,0,0,0,0,0,0,0
Cholesterinstoffwechsel,2,0,0,0,0,0,0,0,0,2,0
Hühnerei,2,0,0,0,0,0,0,0,0,2,0
Magnetteilchen,2,0,0,0,0,0,0,0,0,1,1
Casein,2,0,0,0,0,0,0,0,0,1,1
Pump-Probe-Technik,2,0,0,0,0,0,0,0,0,1,1
STAT,2,0,0,0,0,0,0,0,0,1,1
Resonanz-Raman-Effekt,2,0,0,0,0,0,0,0,0,1,1
Muscheln,2,0,0,0,0,0,0,0,0,1,1
In silico-Methode,2,0,0,0,0,0,0,0,0,1,1
Ladungsdichtewelle,2,0,0,0,0,0,0,0,0,1,1
Sukzession,2,0,0,0,0,0,0,0,0,1,1
Diskontinuierliche Galerkin-Methode,2,0,0,0,0,0,0,0,0,1,1
Leistungsstabilität,2,0,0,0,0,0,0,0,0,2,0
Natriumion,2,0,0,0,0,0,0,0,0,1,1
Tollwut,2,0,0,0,0,0,0,0,0,1,1
Schulverpflegung,2,0,0,1,0,0,0,0,0,1,0
IP 4,2,0,0,1,0,0,0,1,0,0,0
ICMP,2,0,0,1,0,0,0,1,0,0,0
Befreiungskriege,2,0,0,2,0,0,0,0,0,0,0
Energieaufnahme,2,0,0,0,0,0,0,0,0,1,1
Materiewelle,2,0,0,0,0,0,0,0,0,1,1
Freier Fall,2,0,0,0,0,0,0,0,0,1,1
Atomchip,2,0,0,0,0,0,0,0,0,2,0
Entflechtung,2,0,0,0,0,0,0,0,0,2,0
Makrolidantibiotikum,2,0,0,0,0,0,0,0,0,2,0
Wiederkäuer,2,0,0,0,0,0,0,0,0,2,0
Transposon,2,0,0,0,0,0,0,0,0,1,1
Schweinerasse,2,0,0,0,0,0,0,0,0,2,0
Chlorella vulgaris,2,0,0,0,0,0,0,0,0,1,1
Gefährdungshaftung,2,0,0,0,0,0,0,0,0,1,1
Heterologe Genexpression,2,0,0,0,0,0,0,0,0,1,1
Logische Partikel,2,0,0,0,0,0,0,0,0,1,1
Rückseite,2,0,0,0,0,0,0,0,0,1,1
List,2,0,0,0,0,0,0,0,0,1,1
Konkurrenz,2,0,0,0,0,0,0,0,0,1,1
Buchkunst,2,0,0,1,0,1,0,0,0,0,0
Nachweisgrenze,2,0,0,0,0,0,0,0,0,2,0
Nichtsteroidales Antiphlogistikum,2,0,0,0,0,0,0,0,0,1,1
Pnictide,2,0,0,0,0,0,0,0,0,1,1
Tunnelspektroskopie,2,0,0,0,0,0,0,0,0,1,1
Strontiumoxid,2,0,0,0,0,0,0,0,0,1,1
Hochstrom,2,0,0,0,0,0,0,0,0,2,0
Hochstromkontakt,2,0,0,0,0,0,0,0,0,2,0
Unvollkommener Kapitalmarkt,2,0,0,0,0,0,0,0,0,1,1
Online-Durchsuchung,2,0,0,0,0,0,0,0,0,1,1
Angemessenheit,2,0,0,0,0,0,0,0,0,2,0
Kommunalisierung,2,0,0,0,0,0,0,0,0,1,1
Ballistischer Effekt,2,0,0,0,0,0,0,0,0,1,1
Gestalt,2,0,0,0,0,0,0,0,0,1,1
Glockenblume,2,0,0,0,0,0,0,0,0,2,0
Blütenfarbstoff,2,0,0,0,0,0,0,0,0,2,0
Blütenabwurf,2,0,0,0,0,0,0,0,0,2,0
Osmoregulation,2,0,0,0,0,0,0,0,0,1,1
Legehenne,2,0,0,0,0,0,0,0,0,1,1
Geflügelmast,2,0,0,0,0,0,0,0,0,1,1
Energielücke,2,0,0,0,0,0,0,0,0,1,1
Siliciumoxide,2,0,0,0,0,0,0,0,0,1,1
Mehrfach-Solarzelle,2,0,0,0,0,0,0,0,0,1,1
Radikal,2,0,0,0,0,0,0,0,0,1,1
Spannungsverteilung,2,0,0,0,0,0,0,0,0,1,1
Zufälliges Mosaik,2,0,0,0,0,0,0,0,0,2,0
Tandemzelle,2,0,0,0,0,0,0,0,0,1,1
Überprüfung,2,0,0,0,0,0,0,0,0,2,0
Diffusionsbarriere,2,0,0,0,0,0,0,0,0,1,1
ABAP 7.4,2,0,0,2,0,0,0,0,0,0,0
Kartenauswertung,2,0,0,1,1,0,0,0,0,0,0
ToF-Kamera,2,0,0,0,0,0,0,0,0,1,1
Germanistin,2,0,0,0,0,0,0,0,0,2,0
Privatdozentin,2,0,0,0,0,0,0,0,0,2,0
Gewitter,2,0,0,0,0,0,0,0,0,1,1
Polyethylendioxythiophen,2,0,0,0,0,0,0,0,0,1,1
Superfluoreszenz,2,0,0,0,0,0,0,0,0,1,1
Atomlagenabscheidung,2,0,0,0,0,0,0,0,0,1,1
Gaußsches Rauschen,2,0,0,0,0,0,0,0,0,2,0
Gluino,2,0,0,0,0,0,0,0,0,1,1
Stochastisches Teilchensystem,2,0,0,0,0,0,0,0,0,1,1
NADH-Dehydrogenase,2,0,0,0,0,0,0,0,0,1,1
Reaktive Sauerstoffspezies,2,0,0,0,0,0,0,0,0,1,1
Wirbelstromverlust,2,0,0,0,0,0,0,0,0,2,0
Stromverdrängung,2,0,0,0,0,0,0,0,0,2,0
Technische Enzyme,2,0,0,0,0,0,0,0,0,2,0
Selbstaufmerksamkeit,2,0,0,1,1,0,0,0,0,0,0
Bauabfall,2,0,0,1,0,0,0,0,0,0,1
Bluff,2,0,0,2,0,0,0,0,0,0,0
Arbeitskräftepotential,2,0,0,0,0,0,0,0,0,2,0
Distickstoffmonoxid,2,0,0,0,0,0,0,0,0,1,1
Maisanbau,2,0,0,0,0,0,0,0,0,1,1
Methylierung,2,0,0,0,0,0,0,0,0,1,1
Veräußerung,2,0,0,0,0,0,0,0,0,1,1
Nichtlineare Zeitreihe,2,0,0,0,0,0,0,0,0,1,1
Röntgenmikroskopie,2,0,0,0,0,0,0,0,0,1,1
Dashcam,2,0,0,0,0,0,0,0,0,1,1
Interstellarer Staub,2,0,0,0,0,0,0,0,0,1,1
Kartellverfahren,2,0,0,0,0,0,0,0,0,1,1
Hilfsgut,2,0,0,0,0,0,0,0,0,1,1
Segmentbauweise,2,0,0,0,0,0,0,0,0,1,1
Verzögerungsleitung,2,0,0,0,0,0,0,0,0,1,1
Rechteckhohlleiter,2,0,0,0,0,0,0,0,0,1,1
PARAFAC,2,0,0,0,0,0,0,0,0,1,1
Übergitter,2,0,0,0,0,0,0,0,0,1,1
Streulicht,2,0,0,0,0,0,0,0,0,1,1
Hochregallager,2,0,0,0,0,0,0,0,0,2,0
Regalförderzeug,2,0,0,0,0,0,0,0,0,2,0
Aktienmarktanalyse,2,0,0,0,0,0,0,0,0,1,1
Hohlleiter,2,0,0,0,0,0,0,0,0,1,1
Infusion,2,0,0,0,0,0,0,0,0,2,0
Aggregat,2,0,0,0,0,0,0,0,0,1,1
Dingliches Recht,2,0,0,0,0,0,0,0,0,1,1
Innenverhältnis,2,0,0,0,0,0,0,0,0,1,1
Vorsatz,2,0,0,0,0,0,0,0,0,1,1
Passivschicht,2,0,0,0,0,0,0,0,0,1,1
Kondo-Effekt,2,0,0,0,0,0,0,0,0,1,1
UNIFAC,2,0,0,0,0,0,0,0,0,0,2
Pionierunternehmen,2,0,0,1,0,0,0,0,0,1,0
Erbe,2,0,0,2,0,0,0,0,0,0,0
Optischer parametrischer Verstärker,2,0,0,0,0,0,0,0,0,0,2
Titan-Saphir-Laser,2,0,0,0,0,0,0,0,0,0,2
Wolframlagerstätte,2,0,0,0,0,0,0,0,0,0,2
Fluoreszenzsonde,2,0,0,0,0,0,0,0,0,0,2
Couette-Strömung,2,0,0,0,0,0,0,0,0,0,2
Sphäre,2,0,0,0,0,0,0,0,0,0,2
Europäische Synchrotronstrahlungsanlage,2,0,0,0,0,0,0,0,0,0,2
Schrägseilbrücke,2,0,0,0,0,0,0,0,0,0,2
Chirale Anomalie,2,0,0,0,0,0,0,0,0,0,2
Äußeres Magnetfeld,2,0,0,0,0,0,0,0,0,0,2
Sonnenbatterie,2,0,0,2,0,0,0,0,0,0,0
Kennlinie,2,0,0,2,0,0,0,0,0,0,0
Schallmessung,2,0,0,1,0,1,0,0,0,0,0
Akustische Messung,2,0,0,1,0,0,0,0,0,1,0
Ballistik,2,0,0,1,0,0,1,0,0,0,0
Depressivität,2,0,0,2,0,0,0,0,0,0,0
Čerenkov-Strahlung,2,0,0,0,0,0,0,0,0,0,2
Sättigung,2,0,0,0,0,0,0,0,0,0,2
Untertagevergasung,2,0,0,0,0,0,0,0,0,0,2
Randausbruch,2,0,0,0,0,0,0,0,0,0,2
Methacrylsäuremethylester,2,0,0,0,0,0,0,0,0,0,2
Marschland,2,0,0,0,0,0,0,0,0,0,2
Polypeptide,2,0,0,0,0,0,0,0,0,0,2
Herbizid,2,0,0,0,0,0,0,0,0,0,2
Cellulosederivate,2,0,0,0,0,0,0,0,0,0,2
Anderson-Lokalisation,2,0,0,0,0,0,0,0,0,0,2
Lamellare Phase,2,0,0,0,0,0,0,0,0,0,2
Gegenstromchromatographie,2,0,0,0,0,0,0,0,0,0,2
Tiefenfilter,2,0,0,0,0,0,0,0,0,0,2
Reaktive Polymere,2,0,0,0,0,0,0,0,0,0,2
Transfektion,2,0,0,0,0,0,0,0,0,0,2
Transforming Growth Factor beta 1,2,0,0,0,0,0,0,0,0,0,2
Rayleigh-Streuung,2,0,0,0,0,0,0,0,0,0,2
Dipol,2,0,0,0,0,0,0,0,0,0,2
Münzwesen,2,0,0,2,0,0,0,0,0,0,0
Theoretische Philosophie,2,0,0,1,1,0,0,0,0,0,0
Darmkrankheit,2,0,0,1,0,0,0,0,0,1,0
Darm,2,0,0,1,0,0,0,0,0,0,1
Skelett,2,0,0,1,1,0,0,0,0,0,0
Gaskraftwerk,2,0,0,1,1,0,0,0,0,0,0
Kartellverwaltungsverfahren,2,0,0,0,0,0,0,0,0,0,2
Konvektionszone,2,0,0,0,0,0,0,0,0,0,2
Magnetischer Fluss,2,0,0,0,0,0,0,0,0,0,2
Niederwald,2,0,0,0,0,0,0,0,0,0,2
Magnetbakterien,2,0,0,0,0,0,0,0,0,0,2
MIR,2,0,0,0,0,0,0,0,0,0,2
Superkontinuum,2,0,0,0,0,0,0,0,0,0,2
Gewichtete Methode der kleinsten Quadrate,2,0,0,0,0,0,0,0,0,0,2
Magnetokalorischer Effekt,2,0,0,0,0,0,0,0,0,0,2
Edelmetalllegierung,2,0,0,0,0,0,0,0,0,0,2
Protonenstrahl,2,0,0,0,0,0,0,0,0,0,2
Manufacturing Execution System,2,0,0,0,0,0,0,0,0,0,2
Pixeldetektor,2,0,0,0,0,0,0,0,0,0,2
Optisches Spektrum,2,0,0,0,0,0,0,0,0,0,2
Wilson-Loop,2,0,0,0,0,0,0,0,0,0,2
Veganismus,2,0,0,1,0,0,0,0,0,1,0
Erziehungsberatung,2,0,0,2,0,0,0,0,0,0,0
Zahn,2,0,0,1,0,0,0,0,0,0,1
Zahnmedizin,2,0,0,2,0,0,0,0,0,0,0
Ringresonator,2,0,0,0,0,0,0,0,0,0,2
Wärmeleitung,2,0,0,0,0,0,0,0,0,0,2
Antiferromagnetikum,2,0,0,0,0,0,0,0,0,0,2
Heisenberg-Modell,2,0,0,0,0,0,0,0,0,0,2
Luminosität,2,0,0,0,0,0,0,0,0,0,2
Sternwind,2,0,0,0,0,0,0,0,0,0,2
Bell-Ungleichungen,2,0,0,0,0,0,0,0,0,0,2
Frequenz,2,0,0,0,0,0,0,0,0,0,2
Elektronen-Energieverlustspektroskopie,2,0,0,0,0,0,0,0,0,0,2
Charmonium,2,0,0,0,0,0,0,0,0,0,2
Bottomonium,2,0,0,0,0,0,0,0,0,0,2
Statistische Gesamtheit,2,0,0,0,0,0,0,0,0,0,2
Schrotrauschen,2,0,0,0,0,0,0,0,0,0,2
FIR,2,0,0,0,0,0,0,0,0,0,2
Verknüpfungsglied,2,0,0,0,0,0,0,0,0,0,2
Rashba-Effekt,2,0,0,0,0,0,0,0,0,0,2
Aluminiumarsenid,2,0,0,0,0,0,0,0,0,0,2
Tritium,2,0,0,0,0,0,0,0,0,0,2
D-Meson,2,0,0,0,0,0,0,0,0,0,2
Supersymmetrisches Teilchen,2,0,0,0,0,0,0,0,0,0,2
Bleikern,2,0,0,0,0,0,0,0,0,0,2
ALICE,2,0,0,0,0,0,0,0,0,0,2
Kosmologische Rotverschiebung,2,0,0,0,0,0,0,0,0,0,2
Kation,2,0,0,0,0,0,0,0,0,0,2
Outlook,2,0,0,1,1,0,0,0,0,0,0
Lüftung,2,0,0,1,1,0,0,0,0,0,0
Produktivkraft,2,0,0,2,0,0,0,0,0,0,0
Sekretärin,2,0,0,2,0,0,0,0,0,0,0
Appeasement,2,0,0,1,0,0,0,0,0,1,0
Polenfeldzug,2,0,0,1,0,0,0,0,0,1,0
Metastabiler Zustand,2,0,0,0,0,0,0,0,0,0,2
Gammaastronomie,2,0,0,0,0,0,0,0,0,0,2
EXAFS,2,0,0,0,0,0,0,0,0,0,2
Greisen,2,0,0,0,0,0,0,0,0,0,2
Polymetallische Lagerstätte,2,0,0,0,0,0,0,0,0,0,2
Zinnerz,2,0,0,0,0,0,0,0,0,0,2
Zinnstein,2,0,0,0,0,0,0,0,0,0,2
Disulfide,2,0,0,0,0,0,0,0,0,0,2
Dissoziation,2,0,0,0,0,0,0,0,0,0,2
Ladungstransfer,2,0,0,0,0,0,0,0,0,0,2
Hydrothermale Karbonisierung,2,0,0,0,0,0,0,0,0,0,2
Benzochinonderivate,2,0,0,0,0,0,0,0,0,0,2
Aerographit,2,0,0,0,0,0,0,0,0,0,2
Krokonsäurederivate,2,0,0,0,0,0,0,0,0,0,2
Quadratsäurederivate,2,0,0,0,0,0,0,0,0,0,2
Korrelationsfunktion,2,0,0,0,0,0,0,0,0,0,2
Osmotischer Druck,2,0,0,0,0,0,0,0,0,0,2
Mangankomplexe,2,0,0,0,0,0,0,0,0,0,2
FT-ICR-Spektroskopie,2,0,0,0,0,0,0,0,0,0,2
Indiumselenide,2,0,0,0,0,0,0,0,0,0,2
Ugi-Reaktion,2,0,0,0,0,0,0,0,0,0,2
Trägheitsnavigation,2,0,0,0,0,0,0,0,0,0,2
Sedimentationsrate,2,0,0,0,0,0,0,0,0,0,2
Schwemmfächer,2,0,0,0,0,0,0,0,0,0,2
Permeation,2,0,0,0,0,0,0,0,0,0,2
Walsh-Transformation,2,0,0,0,0,0,0,0,0,0,2
Antikörper,2,0,0,0,0,0,0,0,0,0,2
Muskovit,2,0,0,0,0,0,0,0,0,0,2
Klan,2,0,0,1,0,0,0,0,0,0,1
Problemorientierter Unterricht,2,0,0,2,0,0,0,0,0,0,0
Naturereignis,2,0,0,2,0,0,0,0,0,0,0
Weltumsegelung,2,0,0,2,0,0,0,0,0,0,0
Raps,2,0,0,0,0,0,0,0,0,0,2
Spanplatte,2,0,0,0,0,0,0,0,0,0,2
Piriformospora indica,2,0,0,0,0,0,0,0,0,0,2
Feldionisation,2,0,0,0,0,0,0,0,0,0,2
Mehrphotonenionisation,2,0,0,0,0,0,0,0,0,0,2
Röntgen-Kleinwinkelstreuung,2,0,0,0,0,0,0,0,0,0,2
Transkriptom,2,0,0,0,0,0,0,0,0,0,2
Formaldehyd,2,0,0,0,0,0,0,0,0,0,2
Saftbewegung,2,0,0,0,0,0,0,0,0,0,2
Krone,2,0,0,0,0,0,0,0,0,0,2
Olivin,2,0,0,0,0,0,0,0,0,0,2
Hochtemperatur,2,0,0,0,0,0,0,0,0,0,2
Alemannisch,2,0,0,0,0,0,0,0,0,0,2
Lebensunterhalt,2,0,0,0,0,0,0,0,0,0,2
Glykosylphosphatidylinosit-Anker,2,0,0,0,0,0,0,0,0,0,2
Metathesepolymerisation,2,0,0,0,0,0,0,0,0,0,2
Nährstoffaufnahme,2,0,0,0,0,0,0,0,0,0,2
Quanteninterferenz,2,0,0,0,0,0,0,0,0,0,2
Spin-Hall-Effekt,2,0,0,0,0,0,0,0,0,0,2
Photostrom,2,0,0,0,0,0,0,0,0,0,2
Weiblicher Adel,2,0,0,1,0,1,0,0,0,0,0
Staatsanwalt,2,0,0,2,0,0,0,0,0,0,0
Pichia pastoris,2,0,0,0,0,0,0,0,0,0,2
Münzbild,2,0,0,0,0,0,0,0,0,0,2
Pädagogikstudent,2,0,0,0,0,0,0,0,0,0,2
Pseudomonas fluorescens,2,0,0,0,0,0,0,0,0,0,2
Phosphine,2,0,0,0,0,0,0,0,0,0,2
Douglasie,2,0,0,0,0,0,0,0,0,0,2
Baumkrone,2,0,0,0,0,0,0,0,0,0,2
Hellenistische Juden,2,0,0,0,0,0,0,0,0,0,2
Mapuche,2,0,0,0,0,0,0,0,0,0,2
Hitzestress,2,0,0,0,0,0,0,0,0,0,2
Pflanzenfresser,2,0,0,0,0,0,0,0,0,0,2
Teilstudium,2,0,0,2,0,0,0,0,0,0,0
Malm,2,0,0,0,0,0,0,0,0,0,2
Candida albicans,2,0,0,0,0,0,0,0,0,0,2
Alte DNA,2,0,0,0,0,0,0,0,0,0,2
Metagenomik,2,0,0,0,0,0,0,0,0,0,2
Eiszeit,2,0,0,0,0,0,0,0,0,0,2
Mutualismus,2,0,0,0,0,0,0,0,0,0,2
Drosophila,2,0,0,0,0,0,0,0,0,0,2
Photosensibilisator,2,0,0,0,0,0,0,0,0,0,2
Thermomechanische Eigenschaft,2,0,0,0,0,0,0,0,0,0,2
Konformationsanalyse,2,0,0,0,0,0,0,0,0,0,2
Zyklenraum,2,0,0,0,0,0,0,0,0,0,2
Cyclisation,2,0,0,0,0,0,0,0,0,0,2
Ralstonia solanacearum,2,0,0,0,0,0,0,0,0,0,2
Welkekrankheit,2,0,0,0,0,0,0,0,0,0,2
Spaltungsreaktion,2,0,0,0,0,0,0,0,0,0,2
Fotochromes Glas,2,0,0,0,0,0,0,0,0,0,2
Kupferhalogenide,2,0,0,0,0,0,0,0,0,0,2
Indolderivate,2,0,0,0,0,0,0,0,0,0,2
Carcinogenese,2,0,0,0,0,0,0,0,0,0,2
Aktives Zentrum,2,0,0,0,0,0,0,0,0,0,2
Netzwerkmodell,2,0,0,0,0,0,0,0,0,0,2
Hypothalamus,2,0,0,0,0,0,0,0,0,0,2
Siderophore,2,0,0,0,0,0,0,0,0,0,2
Seltenerdoxide,2,0,0,0,0,0,0,0,0,0,2
Coprinus cinereus,2,0,0,0,0,0,0,0,0,0,2
Elektromagnetische Tiefensondierung,2,0,0,0,0,0,0,0,0,0,2
Calciumatom,2,0,0,0,0,0,0,0,0,0,2
Laubmischwald,2,0,0,0,0,0,0,0,0,0,2
Marssonina rosae,2,0,0,0,0,0,0,0,0,0,2
PICmicro,2,0,0,1,1,0,0,0,0,0,0
Spaltblättling,2,0,0,0,0,0,0,0,0,0,2
Malariamücke,2,0,0,0,0,0,0,0,0,0,2
Lorbeer,2,0,0,0,0,0,0,0,0,0,2
Komplement,2,0,0,0,0,0,0,0,0,0,2
Rotationssymmetrie,2,0,0,0,0,0,0,0,0,0,2
Turbulenz,2,0,0,0,0,0,0,0,0,0,2
Ytterbiumion,2,0,0,0,0,0,0,0,0,0,2
Waldtyp,2,0,0,0,0,0,0,0,0,0,2
Alpenveilchen,2,0,0,0,0,0,0,0,0,0,2
Magnetooptische Atomfalle,2,0,0,0,0,0,0,0,0,0,2
Tryptophanderivate,2,0,0,0,0,0,0,0,0,0,2
Sternrußtau,2,0,0,0,0,0,0,0,0,0,2
Myxobakterien,2,0,0,0,0,0,0,0,0,0,2
Umpolungsreaktion,2,0,0,0,0,0,0,0,0,0,2
Allylierung,2,0,0,0,0,0,0,0,0,0,2
Myosin,2,0,0,0,0,0,0,0,0,0,2
Tedanolid,2,0,0,0,0,0,0,0,0,0,2
Pluripotenz,2,0,0,0,0,0,0,0,0,0,2
Kupferoxid,2,0,0,0,0,0,0,0,0,0,2
Hackfleisch,2,0,0,0,0,0,0,0,0,0,2
Truthuhn,2,0,0,0,0,0,0,0,0,0,2
Makrophage,2,0,0,0,0,0,0,0,0,0,2
Leberzellkrebs,2,0,0,0,0,0,0,0,0,0,2
Interneuron,2,0,0,0,0,0,0,0,0,0,2
Waldkiefer,2,0,0,0,0,0,0,0,0,0,2
Fusarium,2,0,0,0,0,0,0,0,0,0,2
Magnesiumion,2,0,0,0,0,0,0,0,0,0,2
Ubiquitin,2,0,0,0,0,0,0,0,0,0,2
